# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code_4_model
# start_datetime = 2023-03-23 10:49:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = /root/data_analytics/samples/code_4-20230323104952_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-1.42075,0.986305,0.515677,1,3,0,1.73994,1.16759
-1.85629,0.996919,0.515677,2,3,0,1.85675,1.57602
-2.30433,0.998242,0.515677,2,3,0,2.30561,1.98009
-2.39601,0.999905,0.515677,2,3,0,2.39852,2.06149
-2.89113,0.998219,0.515677,1,3,0,3.14508,2.49583
-2.41529,1,0.515677,2,3,0,2.891,2.07856
-1.13968,0.999333,0.515677,3,7,0,2.99156,0.887979
-2.0797,0.489286,0.515677,1,2,1,3.59636,1.77897
-1.40729,0.998743,0.515677,2,5,0,2.7291,1.15458
-1.63494,0.999422,0.515677,3,7,0,1.66284,1.37107
-2.65697,0.74732,0.515677,2,4,1,2.79288,2.29141
-1.99099,0.666667,0.515677,1,3,1,3.2243,1.69877
-1.98056,1,0.515677,1,1,0,2.01642,1.68931
-1.57001,0.999603,0.515677,1,3,0,2.15782,1.31002
-2.01219,0.748148,0.515677,2,4,1,2.23259,1.71798
-2.45096,0.799148,0.515677,2,5,1,2.64474,2.11012
-3.45957,0.665416,0.515677,1,3,1,4.89819,2.98647
-3.53667,0.999894,0.515677,1,1,0,3.54316,3.05253
-4.00339,0.999267,0.515677,1,3,0,4.19873,3.45041
-5.20812,0.83299,0.515677,2,6,1,5.38843,4.46579
-4.58819,0.999852,0.515677,1,3,0,5.6088,3.94505
-3.35954,0.833307,0.515677,2,6,1,4.78915,2.90062
-2.79496,0.99989,0.515677,3,7,0,3.6569,2.41207
-1.76479,1,0.515677,3,7,0,2.79334,1.49183
-2.46911,0.747361,0.515677,2,4,1,3.14567,2.12615
-0.659078,0.749404,0.515677,2,4,1,3.43801,0.157145
-0.659078,0,0.515677,0,1,1,1.87072,0.157145
-0.975223,0.840118,0.515677,3,7,0,1.64786,0.712338
-0.716553,0.998098,0.515677,1,3,0,1.10015,0.37942
-0.950504,0.490305,0.515677,1,2,1,1.06744,0.684627
-1.03591,0.998191,0.515677,2,3,0,1.08553,0.778698
-0.663453,0.5,0.515677,1,2,1,1.40164,0.265638
-0.663453,0,0.515677,0,1,1,1.06197,0.265638
-0.816944,0.972733,0.515677,1,3,0,0.898964,0.524489
-1.76773,0.837207,0.515677,2,7,1,1.76777,1.49455
-1.10657,0.999999,0.515677,3,7,0,1.78857,0.853593
-1.08553,1,0.515677,1,1,0,1.1198,0.83152
-0.909955,1,0.515677,2,3,0,1.10247,0.638118
-1.10435,0.99614,0.515677,2,3,0,1.12226,0.851277
-1.09358,1,0.515677,1,1,0,1.122,0.839991
-1.30385,0.665517,0.515677,1,3,1,1.33515,1.05351
-0.995376,0.666667,0.515677,1,3,1,1.41479,0.734621
-0.959707,1,0.515677,1,1,0,1.00112,0.694996
-0.831179,0.666667,0.515677,1,3,1,0.964744,0.542706
-0.725157,0.666683,0.515677,1,3,0,0.835846,0.393684
-0.713778,1,0.515677,1,1,0,0.728722,0.374692
-0.806813,1,0.515677,1,1,0,0.810838,0.0512527
-0.662762,1,0.515677,1,1,0,0.712216,0.147713
-1.36481,0.763856,0.515677,3,7,0,1.9434,1.11332
-3.41419,0.986221,0.515677,3,7,0,3.41424,2.94755
-3.01603,1,0.515677,2,3,0,3.42301,2.60426
-3.00979,1,0.515677,1,1,0,3.04634,2.59885
-2.46992,0.999661,0.515677,1,3,0,3.32494,2.12687
-0.667066,0.998167,0.515677,2,7,0,3.50115,0.27666
-0.659802,0.998789,0.515677,1,3,0,0.677946,0.155083
-0.719789,0.946139,0.515677,1,1,0,0.742523,0.0866456
-0.719789,0,0.515677,0,1,1,2.94663,0.0866456
-0.751833,0.860181,0.515677,1,3,0,0.948284,0.434971
-0.98541,0.984559,0.515677,1,3,0,1.0832,0.723635
-0.745878,0.5,0.515677,1,2,1,1.07643,0.426074
-1.00282,0.491498,0.515677,1,2,1,1.12927,0.742787
-0.814286,0.666667,0.515677,1,3,1,1.03718,0.521045
-0.673389,0.5,0.515677,1,2,1,0.851707,0.293611
-0.673389,0,0.515677,0,1,1,1.44576,0.293611
-0.673389,0,0.515677,0,1,1,2.85502,0.293611
-0.673328,1,0.515677,1,1,0,0.677329,0.293458
-0.671303,1,0.515677,2,3,0,0.687192,0.288272
-0.662023,0.99833,0.515677,1,3,0,0.685221,0.149422
-0.662023,0,0.515677,0,1,1,1.30232,0.149422
-2.33465,0.52579,0.515677,2,4,1,2.55002,2.00705
-1.76181,0.666667,0.515677,1,3,1,2.74059,1.48908
-1.41502,0.85705,0.515677,2,7,1,1.87783,1.16205
-1.76376,0.996614,0.515677,1,3,0,1.88486,1.49088
-1.03315,0.5,0.515677,1,2,1,2.66211,0.775727
-1.7194,0.491119,0.515677,1,2,1,2.51867,1.44981
-1.58648,0.999903,0.515677,2,3,0,1.77794,1.32555
-1.63547,0.999661,0.515677,1,1,0,1.64475,1.37156
-1.64781,0.999918,0.515677,1,1,0,1.67061,1.38311
-1.6725,0.999977,0.515677,3,7,0,1.69027,1.40617
-1.70707,0.999785,0.515677,1,1,0,1.72136,1.43835
-1.38254,0.666667,0.515677,1,3,1,1.80367,1.13057
-0.679825,0.857143,0.515677,2,7,1,1.15181,0.12029
-0.842983,0.623249,0.515677,1,1,0,1.21719,0.0424364
-0.842983,0,0.515677,0,1,1,1.88132,0.0424364
-0.810049,1,0.515677,1,1,0,1.17042,0.050371
-1.80656,0.310983,0.515677,2,5,0,2.51787,1.53034
-1.10989,0.5,0.515677,1,2,1,2.58616,0.857068
-1.24091,0.996368,0.515677,2,3,0,1.412,0.990897
-1.95087,0.746565,0.515677,2,4,1,1.98541,1.66234
-2.03756,0.999621,0.515677,1,1,0,2.04016,1.74093
-2.08759,0.999732,0.515677,2,3,0,2.18797,1.78608
-3.5046,0.797022,0.515677,2,5,1,3.87844,3.02507
-1.88547,0.999616,0.515677,2,5,0,4.06975,1.60272
-1.88785,0.999996,0.515677,2,3,0,1.91668,1.6049
-1.98374,0.999552,0.515677,1,1,0,1.98508,1.6922
-1.5343,1,0.515677,2,3,0,1.98103,1.27622
-2.50408,0.663187,0.515677,1,3,1,3.97187,2.15701
-3.17199,0.99751,0.515677,1,3,0,3.71356,2.73912
-2.48344,0.999901,0.515677,3,7,0,3.41879,2.1388
-2.54364,0.999839,0.515677,1,1,0,2.55286,2.19186
-2.60622,0.999763,0.515677,3,7,0,2.8712,2.24689
-1.41943,0.75,0.515677,2,4,1,2.84346,1.16631
-1.40357,1,0.515677,2,3,0,1.4388,1.15097
-1.85428,0.994925,0.515677,1,3,0,2.09992,1.57417
-1.78419,0.999861,0.515677,2,3,0,1.94136,1.50974
-1.72867,0.99925,0.515677,2,3,0,2.02788,1.4584
-1.7395,0.999057,0.515677,2,3,0,2.0041,1.46844
-1.78469,0.999915,0.515677,2,3,0,1.79586,1.5102
-2.26006,0.996845,0.515677,1,3,0,2.51242,1.94066
-1.30065,0.5,0.515677,1,2,1,3.7539,1.05034
-1.72519,0.994384,0.515677,1,3,0,1.94485,1.45517
-1.27938,0.666667,0.515677,1,3,1,1.97169,1.02927
-0.738985,0.5,0.515677,1,2,1,1.88791,0.415565
-0.738985,0,0.515677,0,1,1,1.14689,0.415565
-0.738985,0,0.515677,0,1,1,1.37425,0.415565
-1.13346,0.966496,0.515677,1,3,0,1.47332,0.881556
-0.718544,0.99655,0.515677,1,3,0,1.49686,0.382773
-0.71422,1,0.515677,1,1,0,0.725043,0.37545
-1.10945,0.958835,0.515677,1,3,0,1.47939,0.856607
-1.10945,0,0.515677,0,1,1,3.7411,0.856607
-0.780872,0.998113,0.515677,1,3,0,1.29249,0.476396
-0.780872,0,0.515677,0,1,1,1.50905,0.476396
-0.698354,0.9913,0.515677,1,3,0,0.781408,0.346992
-1.17483,0.471783,0.515677,1,2,1,1.74689,0.924071
-1.02977,0.666667,0.515677,1,3,1,1.17927,0.772084
-1.71991,0.490957,0.515677,1,2,1,2.5308,1.45028
-2.50924,0.994225,0.515677,2,5,0,3.39998,2.16156
-0.675141,0.75,0.515677,2,4,1,2.58006,0.297939
-0.652366,1,0.515677,2,3,0,0.671002,0.19861
-0.652766,0.999895,0.515677,1,3,0,0.65278,0.188812
-0.65238,0.999749,0.515677,2,3,0,0.653684,0.197433
-0.65238,0,0.515677,0,1,1,0.855537,0.197433
-0.65238,0,0.515677,0,1,1,0.934677,0.197433
-0.652366,1,0.515677,1,1,0,0.652376,0.198545
-0.652366,0,0.515677,0,1,1,1.0034,0.198545
-0.653932,0.99965,0.515677,2,3,0,0.654453,0.223281
-0.694032,0.991423,0.515677,1,3,0,0.694113,0.105593
-0.740398,0.900881,0.515677,1,3,0,0.892375,0.417739
-0.740398,0,0.515677,0,1,1,1.38766,0.417739
-0.740398,0,0.515677,0,1,1,1.54339,0.417739
-1.02364,0.490024,0.515677,1,2,1,1.18603,0.76545
-1.68064,0.993997,0.515677,3,7,0,1.7078,1.41377
-1.33596,0.999734,0.515677,1,3,0,1.79899,1.0851
-0.880857,0.997897,0.515677,1,3,0,1.6774,0.603775
-0.880857,0,0.515677,0,1,1,2.74791,0.603775
-1.40623,0.732746,0.515677,2,4,1,1.90283,1.15355
-1.91048,0.994084,0.515677,1,3,0,2.23757,1.62555
-1.96361,0.999918,0.515677,2,3,0,1.97319,1.67393
-1.83851,0.999914,0.515677,2,3,0,2.03005,1.5597
-0.9041,1,0.515677,3,7,0,0.904145,0.0314577
-0.9041,0.0120187,0.515677,1,2,1,2.3182,0.0314577
-0.660737,1,0.515677,1,1,0,0.724637,0.152592
-0.655179,1,0.515677,1,1,0,0.659114,0.171447
-0.652761,0.998737,0.515677,2,3,0,0.659479,0.211554
-0.652761,0.702283,0.515677,2,7,0,3.91823,0.211554
-0.652761,0,0.515677,0,1,1,2.36365,0.211554
-0.765316,0.907844,0.515677,1,1,0,0.798324,0.064722
-0.765316,0,0.515677,0,1,1,1.13007,0.064722
-0.765316,0,0.515677,0,1,1,1.92169,0.064722
-3.13824,0.139348,0.515677,2,7,0,6.14561,2.70998
-2.68303,0.799937,0.515677,2,5,1,3.3323,2.31424
-3.71153,0.665612,0.515677,1,3,1,5.19143,3.20198
-2.41252,0.833333,0.515677,2,6,1,3.70977,2.07611
-4.13256,0.996736,0.515677,3,7,0,4.15772,3.56
-2.74231,0.999888,0.515677,2,5,0,4.45564,2.3661
-2.78211,0.999987,0.515677,3,7,0,2.79811,2.40085
-2.82099,0.999988,0.515677,3,7,0,2.83739,2.43476
-2.75087,1,0.515677,1,1,0,2.82806,2.37358
-2.7333,0.999631,0.515677,2,3,0,3.04069,2.35822
-3.1278,0.999039,0.515677,2,3,0,3.26474,2.70096
-3.02382,1,0.515677,3,7,0,3.12931,2.611
-3.60816,0.79947,0.515677,2,5,1,3.97874,3.11369
-3.59432,1,0.515677,1,1,0,3.63586,3.10185
-3.54029,1,0.515677,2,3,0,3.60681,3.05563
-3.4811,1,0.515677,1,1,0,3.5512,3.00493
-3.35402,1,0.515677,1,1,0,3.48107,2.89587
-4.0229,0.998618,0.515677,1,3,0,4.53483,3.46697
-4.16095,0.999859,0.515677,1,1,0,4.16095,3.58406
-4.10963,1,0.515677,3,7,0,4.17485,3.54056
-2.45219,1,0.515677,2,7,0,4.14385,2.1112
-2.41028,0.999567,0.515677,2,3,0,2.7238,2.07413
-1.99675,0.999277,0.515677,3,7,0,3.03215,1.70399
-1.95618,1,0.515677,1,1,0,2.01014,1.66717
-1.75409,0.999988,0.515677,3,7,0,1.99597,1.48195
-1.82202,0.999625,0.515677,1,1,0,1.8274,1.54457
-1.16647,0.75,0.515677,2,4,1,1.83827,0.915524
-1.16371,0.998105,0.515677,2,3,0,1.39513,0.9127
-0.662216,0.5,0.515677,1,2,1,1.81774,0.261536
-0.7381,0.794393,0.515677,2,3,0,0.757358,0.414197
-0.7381,0,0.515677,0,1,1,1.49528,0.414197
-0.7381,0,0.515677,0,1,1,1.59564,0.414197
-0.82629,0.948369,0.515677,3,7,0,2.08196,0.536491
-0.735941,0.999808,0.515677,2,3,0,0.842977,0.410846
-0.707816,1,0.515677,1,1,0,0.734306,0.364293
-0.899721,0.982468,0.515677,1,3,0,0.977491,0.626141
-2.33926,0.72183,0.515677,2,4,1,2.89484,2.01115
-1.76615,0.999277,0.515677,1,3,0,2.74536,1.49309
-1.40927,0.999726,0.515677,1,3,0,1.89263,1.1565
-0.888382,0.857143,0.515677,2,7,1,1.40727,0.612744
-0.936129,0.999505,0.515677,2,3,0,0.938721,0.668299
-1.00765,0.998294,0.515677,2,3,0,1.06079,0.748073
-0.82669,0.666667,0.515677,1,3,1,1.03602,0.537001
-0.980197,0.66468,0.515677,1,3,1,1.00062,0.717862
-1.45845,0.852778,0.515677,2,7,1,1.46184,1.20387
-1.85953,0.665511,0.515677,1,3,1,2.0356,1.57898
-1.85953,0,0.515677,0,1,1,7.31087,1.57898
-1.69379,0.999483,0.515677,2,3,0,2.05408,1.42601
-1.59909,1,0.515677,1,1,0,1.69407,1.33742
-0.67215,0.5,0.515677,1,2,1,3.61373,0.290466
-0.806739,0.98681,0.515677,2,3,0,0.810386,0.511187
-0.974206,0.664266,0.515677,1,3,1,1.00437,0.711206
-1.0121,0.996544,0.515677,2,3,0,1.20052,0.752924
-1.12755,0.995689,0.515677,2,3,0,1.29276,0.87543
-1.09444,1,0.515677,2,3,0,1.13661,0.840896
-1.45232,0.993053,0.515677,1,3,0,1.61162,1.19799
-0.828565,0.999567,0.515677,3,7,0,0.927896,0.0456938
-0.828565,0.115486,0.515677,1,2,1,1.45864,0.0456938
-0.828565,0,0.515677,0,1,1,2.35967,0.0456938
-0.828565,0,0.515677,0,1,1,1.62367,0.0456938
-0.652473,1,0.515677,1,1,0,0.710245,0.194028
-0.652462,0.998507,0.515677,2,3,0,0.658795,0.205778
-1.62756,0.631215,0.515677,2,4,1,1.97906,1.36416
-1.63136,0.999992,0.515677,2,3,0,1.65803,1.36771
-2.14739,0.665451,0.515677,1,3,1,2.47147,1.83984
-2.16011,0.999953,0.515677,1,1,0,2.18522,1.85127
-1.05895,0.749811,0.515677,2,4,1,2.37315,0.803372
-1.13635,0.9986,0.515677,1,1,0,1.13697,0.884544
-1.21345,0.99475,0.515677,3,7,0,1.8784,0.963281
-1.51077,0.665388,0.515677,1,3,1,1.59639,1.25386
-0.979665,0.680423,0.515677,2,3,0,1.19922,0.0222001
-0.979665,0.00590615,0.515677,2,7,0,1.6346,0.0222001
-0.979665,0.365532,0.515677,3,11,0,1.99279,0.0222001
-0.979665,0.0661715,0.515677,2,7,0,0.991541,0.0222001
-0.853101,1,0.515677,1,1,0,1.39603,0.570088
-0.652389,0.5,0.515677,1,2,1,0.991816,0.203113
-1.43367,0.768797,0.515677,2,7,1,1.43538,1.18005
-1.14734,0.666667,0.515677,1,3,1,1.51033,0.895882
-1.1177,1,0.515677,1,1,0,1.15794,0.865204
-1.23251,0.998565,0.515677,2,3,0,1.2828,0.982475
-2.05996,0.328582,0.515677,2,3,0,3.17173,1.76117
-1.27641,0.749376,0.515677,2,4,1,3.01845,1.02632
-2.49035,0.74425,0.515677,2,4,1,2.77055,2.1449
-2.60969,0.999686,0.515677,1,1,0,2.6099,2.24994
-0.978492,0.75,0.515677,2,4,1,2.65794,0.71597
-1.34872,0.663637,0.515677,1,3,1,1.54312,1.09761
-0.6748,0.5,0.515677,1,2,1,2.44081,0.297109
-0.910058,0.48355,0.515677,1,2,1,1.07237,0.638237
-2.28136,0.729712,0.515677,2,4,1,2.31128,1.95964
-2.30496,0.999975,0.515677,2,3,0,2.3259,1.98066
-2.27809,1,0.515677,2,3,0,2.3245,1.95673
-2.15729,1,0.515677,1,1,0,2.27771,1.84873
-2.16996,0.999954,0.515677,1,1,0,2.19513,1.8601
-1.77937,0.999778,0.515677,1,3,0,2.31509,1.5053
-2.21166,0.998152,0.515677,2,3,0,2.21355,1.89743
-1.16724,0.75,0.515677,2,4,1,2.37986,0.916308
-1.11636,1,0.515677,1,1,0,1.17157,0.863804
-1.48769,0.99307,0.515677,1,3,0,1.66035,1.23185
-1.93858,0.665395,0.515677,1,3,1,2.17704,1.65116
-1.98448,0.999794,0.515677,1,1,0,1.99628,1.69287
-2.24044,0.999388,0.515677,3,7,0,2.41111,1.92314
-2.78555,0.799103,0.515677,2,5,1,3.11939,2.40386
-2.76865,1,0.515677,1,1,0,2.81051,2.3891
-2.85629,0.999492,0.515677,2,3,0,3.11396,2.46551
-1.73558,0.999889,0.515677,2,5,0,3.03494,1.46481
-1.83041,0.999823,0.515677,2,3,0,1.83158,1.55227
-0.769162,0.75,0.515677,2,4,1,1.79433,0.460042
-0.654548,0.996353,0.515677,1,3,0,0.832627,0.17469
-0.654548,0,0.515677,0,1,1,1.29871,0.17469
-0.654548,0,0.515677,0,1,1,0.887394,0.17469
-0.654548,0,0.515677,0,1,1,0.899098,0.17469
-0.67812,0.994101,0.515677,2,3,0,0.678459,0.305022
-1.09687,0.468857,0.515677,1,2,1,1.58602,0.843444
-0.703702,0.996425,0.515677,1,3,0,1.4354,0.356904
-0.891202,0.491487,0.515677,1,2,1,0.967213,0.616089
-1.4581,0.489043,0.515677,1,2,1,2.03993,1.20354
-1.2516,1,0.515677,1,3,0,1.4794,1.0016
-1.69483,0.664763,0.515677,1,3,1,1.94651,1.42698
-1.50531,0.996737,0.515677,3,7,0,2.7327,1.24866
-1.40096,1,0.515677,1,1,0,1.50443,1.14845
-1.21267,1,0.515677,1,3,0,1.41557,0.962486
-1.21848,0.999922,0.515677,1,1,0,1.24031,0.968356
-1.2116,1,0.515677,1,1,0,1.23971,0.961406
-0.953075,0.666667,0.515677,1,3,1,1.28123,0.68753
-0.809855,1,0.515677,2,3,0,1.21358,0.515272
-0.654335,0.5,0.515677,1,2,1,0.884208,0.226207
-0.772961,0.868725,0.515677,2,3,0,1.04926,0.465396
-0.696257,0.9811,0.515677,1,3,0,0.772319,0.343001
-0.920314,0.975435,0.515677,1,3,0,1.04146,0.650136
-0.664042,0.996462,0.515677,1,3,0,1.09203,0.267526
-1.24984,0.440504,0.515677,1,2,1,2.24637,0.999837
-1.02199,0.999298,0.515677,2,3,0,1.37275,0.763664
-1.03152,0.999798,0.515677,1,1,0,1.04854,0.773976
-0.762101,0.5,0.515677,1,2,1,1.14854,0.449963
-0.942506,0.996637,0.515677,1,3,0,0.989597,0.675564
-0.703291,0.5,0.515677,1,2,1,1.05281,0.356154
-0.671712,0.995838,0.515677,2,3,0,0.774395,0.289337
-0.671712,0,0.515677,0,1,1,1.66414,0.289337
-0.655771,1,0.515677,1,3,0,0.669085,0.234883
-0.655771,0,0.515677,0,1,1,1.75514,0.234883
-0.654229,0.998609,0.515677,2,3,0,0.664786,0.176525
-0.790681,0.471042,0.515677,1,2,1,0.933316,0.489788
-1.28071,0.950222,0.515677,3,7,0,2.47952,1.0306
-1.30672,0.9997,0.515677,1,1,0,1.32106,1.05633
-2.52253,0.990606,0.515677,2,5,0,2.80068,2.17327
-2.43647,0.998361,0.515677,3,7,0,3.69273,2.09731
-4.21063,0.99559,0.515677,2,7,0,4.90906,3.62614
-5.14842,0.999563,0.515677,3,7,0,5.17108,4.41577
-3.9578,0.999971,0.515677,2,5,0,5.32019,3.41168
-1.24801,0.75,0.515677,2,4,1,4.44972,0.998009
-2.28676,0.744932,0.515677,2,4,1,2.45687,1.96445
-2.80069,0.997926,0.515677,1,3,0,3.08511,2.41706
