# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code_5_model
# start_datetime = 2023-03-23 10:50:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = /root/data_analytics/samples/code_5-20230323105056_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-2.15989,0.722572,0.684881,3,7,0,3.17056,0.221763
-1.49332,0.913649,0.684881,1,3,0,2.30797,0.498497
-1.44719,0.956796,0.684881,1,3,0,2.17723,1.67143
-1.78727,0.883052,0.684881,1,1,0,1.81553,2.2333
-1.78727,0.329867,0.684881,1,1,0,2.86509,2.2333
-2.03428,0.155669,0.684881,2,3,0,4.91944,0.25298
-1.27764,1,0.684881,1,3,0,2.50508,0.804175
-1.28763,0.979679,0.684881,2,3,0,2.19599,0.774261
-1.26344,0.971037,0.684881,2,3,0,1.62152,1.1539
-1.60129,0.874233,0.684881,1,3,0,2.08945,0.424729
-1.55924,1,0.684881,1,1,0,1.61909,0.450914
-1.25094,0.984593,0.684881,1,3,0,1.79432,1.03932
-1.26439,0.99802,0.684881,2,3,0,1.26885,1.15949
-1.3017,0.978159,0.684881,1,3,0,1.40033,0.739274
-2.03104,0.958368,0.684881,1,3,0,2.52345,0.253861
-1.30129,0.987613,0.684881,1,3,0,2.40902,0.740214
-1.3519,0.97662,0.684881,1,3,0,1.55513,1.45985
-1.63778,0.7928,0.684881,1,3,0,2.53606,0.40408
-1.55246,1,0.684881,1,1,0,1.64055,0.455406
-1.26367,0.979284,0.684881,1,3,0,1.87678,1.15525
-1.25906,1,0.684881,1,1,0,1.26357,1.12531
-1.26613,0.965902,0.684881,2,3,0,1.53379,0.847835
-1.35368,0.987963,0.684881,1,3,0,1.36842,0.646016
-1.25073,0.995946,0.684881,1,3,0,1.41996,1.03453
-1.35917,0.970285,0.684881,1,3,0,1.45443,0.638143
-2.3141,0.959231,0.684881,1,3,0,2.96755,0.18987
-1.2594,0.978573,0.684881,2,7,0,2.21678,1.12767
-1.39378,0.868853,0.684881,2,3,0,2.26214,1.55919
-1.39378,0.246994,0.684881,3,7,0,3.84141,1.55919
-1.94575,0.321861,0.684881,2,3,0,3.62979,0.278591
-1.29133,1,0.684881,1,3,0,2.27026,0.764405
-2.22375,0.833444,0.684881,1,3,0,3.02622,0.207794
-1.40822,0.992762,0.684881,1,3,0,2.54423,0.577456
-1.50453,0.993502,0.684881,2,7,0,1.55602,1.78054
-1.50453,0.00916678,0.684881,1,1,0,4.21032,1.78054
-1.50453,0.372029,0.684881,1,1,0,2.59867,1.78054
-1.46821,0.999916,0.684881,2,7,0,1.48624,0.519306
-1.94186,0.939152,0.684881,2,3,0,2.32731,0.279796
-1.68777,0.997782,0.684881,2,3,0,2.0659,0.378392
-1.30387,0.977879,0.684881,1,3,0,1.77797,0.734409
-1.28308,1,0.684881,2,3,0,1.30168,0.787245
-1.40716,0.987712,0.684881,2,3,0,1.43174,0.578625
-1.38182,1,0.684881,1,1,0,1.41458,0.608193
-1.59394,0.986609,0.684881,2,7,0,1.61447,1.93553
-1.38029,1,0.684881,1,1,0,1.53707,1.52856
-1.73476,0.886925,0.684881,1,1,0,1.74333,2.15612
-1.33146,1,0.684881,1,1,0,1.60774,1.40571
-2.00617,0.7992,0.684881,1,1,0,2.00619,2.53522
-1.66766,1,0.684881,1,1,0,1.97635,2.05383
-1.26954,1,0.684881,2,3,0,1.63735,0.833431
-2.05034,0.908181,0.684881,1,3,0,2.73303,0.248679
-2.29355,0.989371,0.684881,1,1,0,2.29668,0.193773
-2.16511,1,0.684881,1,1,0,2.31518,0.220575
-1.2623,0.982882,0.684881,2,7,0,2.07066,1.14692
-1.49504,0.911401,0.684881,1,3,0,1.82783,0.497129
-1.54807,0.995094,0.684881,1,1,0,1.56136,0.458363
-1.5552,0.974659,0.684881,2,3,0,2.05026,0.453583
-2.20268,0.884739,0.684881,1,3,0,2.36989,0.212276
-5.83078,0.915969,0.684881,2,5,0,6.34188,0.00951283
-4.44702,1,0.684881,2,3,0,5.85729,0.029356
-5.99006,0.993778,0.684881,2,3,0,6.00546,0.00836515
-6.14957,0.999919,0.684881,2,3,0,6.20218,0.00735552
-1.54864,1,0.684881,2,5,0,5.92932,0.457977
-1.31422,0.98676,0.684881,1,3,0,1.56175,0.712749
-1.28242,0.982321,0.684881,2,7,0,1.45587,1.24536
-1.27244,1,0.684881,1,1,0,1.28289,1.20164
-1.36831,0.955071,0.684881,1,3,0,1.57695,0.625589
-2.38994,0.859533,0.684881,1,3,0,3.11677,0.176281
-2.67296,0.991279,0.684881,1,1,0,2.67655,0.134861
-2.74392,0.998207,0.684881,1,1,0,2.80392,0.126337
-3.12662,0.991685,0.684881,1,1,0,3.12669,0.089669
-2.96855,1,0.684881,2,3,0,3.15998,0.103136
-1.36278,1,0.684881,1,3,0,4.457,0.633099
-1.2502,0.996319,0.684881,1,3,0,1.4273,1.01807
-1.36393,0.985649,0.684881,2,3,0,1.39216,1.48975
-1.44988,0.974253,0.684881,1,1,0,1.4665,1.67679
-1.26544,0.930456,0.684881,2,3,0,1.77902,1.16549
-1.33698,0.964672,0.684881,1,3,0,1.48234,0.671822
-1.2521,0.994099,0.684881,2,7,0,1.40318,1.05905
-1.2521,0.174623,0.684881,2,3,0,5.98159,1.05905
-1.32382,0.990808,0.684881,2,7,0,1.32394,0.694514
-2.0586,0.889611,0.684881,1,3,0,2.50676,0.246505
-1.99582,0.968583,0.684881,3,7,0,2.09601,0.263695
-2.25365,0.988102,0.684881,1,1,0,2.25496,0.201638
-2.02026,1,0.684881,2,3,0,2.24664,0.256817
-1.89634,0.965993,0.684881,3,7,0,2.67442,0.294459
-2.03926,0.992398,0.684881,1,1,0,2.05338,0.251635
-1.36499,0.994413,0.684881,1,3,0,2.27479,0.630071
-1.25007,0.996495,0.684881,1,3,0,1.42757,1.01094
-2.01988,0.927954,0.684881,2,7,0,2.0426,0.256922
-2.01136,0.974037,0.684881,2,7,0,2.08443,2.54207
-1.52665,1,0.684881,2,7,0,1.92686,0.473307
-1.40647,0.95959,0.684881,1,3,0,2.18757,1.58706
-1.40647,0.931206,0.684881,1,3,0,1.71985,1.58706
-1.35553,0.999346,0.684881,2,7,0,1.43844,0.643343
-1.6216,0.976621,0.684881,2,7,0,1.62835,1.98076
-1.33618,0.899976,0.684881,1,3,0,2.0703,0.673133
-1.36738,0.996068,0.684881,1,1,0,1.37169,0.626835
-1.4307,0.992708,0.684881,1,1,0,1.43264,0.554036
-1.42038,1,0.684881,1,1,0,1.44867,0.564517
-1.4178,0.998393,0.684881,2,7,0,1.4299,1.61126
-1.25356,0.990508,0.684881,2,3,0,1.4842,1.07735
-1.30285,0.993536,0.684881,2,7,0,1.30335,0.736692
-1.27496,1,0.684881,2,3,0,1.29861,0.813247
-2.46197,0.932644,0.684881,3,7,0,2.47063,0.164454
-1.39492,1,0.684881,1,3,0,3.06935,0.592455
-2.16891,0.906733,0.684881,1,3,0,2.55414,0.219717
-2.26098,0.978931,0.684881,2,3,0,3.02239,0.200163
-2.26098,0.931423,0.684881,1,3,0,4.83369,0.200163
-2.35304,0.998862,0.684881,2,3,0,2.39391,0.18274
-1.66448,0.908802,0.684881,1,3,0,2.46309,0.390017
-1.29085,0.992949,0.684881,2,3,0,1.84135,0.76566
-1.25193,0.997263,0.684881,1,3,0,1.3248,1.05666
-1.27208,0.996786,0.684881,2,3,0,1.28068,1.1999
-1.28586,0.95954,0.684881,2,3,0,1.57336,0.779184
-1.46759,0.986042,0.684881,2,7,0,1.46761,1.71136
-1.53214,0.992731,0.684881,2,3,0,1.58421,1.83006
-1.92285,0.854978,0.684881,1,1,0,1.98153,2.42349
-2.82557,0.60314,0.684881,1,1,0,3.1173,3.51848
-1.6202,1,0.684881,1,1,0,2.35586,1.9785
-1.5148,1,0.684881,1,1,0,1.64671,1.79916
-1.33434,1,0.684881,1,1,0,1.46436,1.41364
-1.61412,0.917279,0.684881,1,1,0,1.61563,1.96864
-1.69679,0.96807,0.684881,1,1,0,1.80198,2.0988
-1.72312,0.989277,0.684881,1,1,0,1.86663,2.13869
-2.26007,0.775524,0.684881,1,1,0,2.40837,2.85827
-2.10447,0.991951,0.684881,3,7,0,2.19054,0.234875
-1.89591,1,0.684881,2,3,0,2.09741,0.294603
-2.45017,0.956594,0.684881,2,3,0,2.9952,0.166326
-1.32345,1,0.684881,1,3,0,3.2608,0.695182
-1.74672,0.961338,0.684881,2,3,0,1.76375,0.351322
-1.41269,0.999863,0.684881,2,3,0,1.76615,0.572625
-1.31315,0.984303,0.684881,2,3,0,1.64505,0.714875
-2.02621,0.951003,0.684881,3,7,0,2.63149,2.5616
-1.55187,1,0.684881,1,1,0,1.89534,1.86447
-1.47159,1,0.684881,2,3,0,1.57588,1.71904
-1.38799,0.881585,0.684881,1,3,0,2.03865,0.60065
-1.25716,0.995333,0.684881,1,3,0,1.41414,0.896728
-1.34237,0.986032,0.684881,1,3,0,1.36616,0.663161
-1.54457,0.95408,0.684881,1,3,0,1.93802,1.85183
-2.71615,0.57885,0.684881,1,1,0,2.79878,3.39532
-1.60903,1,0.684881,1,1,0,2.29403,1.96034
-1.31219,1,0.684881,2,3,0,1.54331,0.716815
-1.83424,0.930304,0.684881,1,3,0,2.08225,0.316286
-1.48972,0.973442,0.684881,3,7,0,1.87686,0.501378
-1.27718,0.975706,0.684881,2,7,0,1.80185,1.22327
-1.28847,0.960851,0.684881,2,3,0,1.55921,0.771985
-1.25236,0.996818,0.684881,1,3,0,1.32291,1.06276
-1.52847,0.926971,0.684881,2,3,0,2.01695,1.82357
-1.37881,1,0.684881,1,1,0,1.4966,1.52511
-1.38622,1,0.684881,2,7,0,1.38794,0.602787
-1.59935,0.982987,0.684881,2,3,0,1.66243,0.425879
-2.58982,0.943198,0.684881,2,3,0,2.59966,0.145709
-2.75617,0.995618,0.684881,1,1,0,2.78366,0.124929
-2.5055,1,0.684881,2,3,0,2.75807,0.157768
-4.08959,0.949374,0.684881,1,3,0,4.92125,0.0394704
-2.75211,0.924486,0.684881,2,5,0,4.55652,0.125394
-2.4428,0.998334,0.684881,2,3,0,2.97786,0.167506
-2.65398,0.993699,0.684881,1,1,0,2.66857,0.137252
-2.61776,1,0.684881,1,1,0,2.72568,0.141954
-1.29409,0.983054,0.684881,3,7,0,2.55259,0.757367
-1.52454,0.983919,0.684881,2,3,0,1.52459,1.8166
-1.52454,0.526184,0.684881,1,1,0,2.32556,1.8166
-1.52454,0.244482,0.684881,2,3,0,3.41545,1.8166
-1.52454,0.162275,0.684881,2,3,0,4.31745,1.8166
-1.25588,1,0.684881,2,3,0,1.51138,0.906122
-1.39884,0.973946,0.684881,1,3,0,1.45921,0.587938
-1.99963,0.880278,0.684881,2,3,0,2.60855,2.52656
-1.84102,1,0.684881,1,1,0,2.12818,2.31011
-1.29126,1,0.684881,2,3,0,1.78948,0.764584
-1.61889,0.967132,0.684881,2,3,0,1.63264,0.414549
-1.28236,0.985274,0.684881,1,3,0,1.70784,0.789383
-1.31611,0.995047,0.684881,1,1,0,1.31613,0.709033
-1.3309,0.995953,0.684881,2,3,0,1.38565,0.682004
-1.25866,1,0.684881,2,3,0,1.32899,0.88686
-1.25428,1,0.684881,2,3,0,1.25794,0.919556
-1.69342,0.901303,0.684881,1,3,0,2.03905,0.375657
-1.30409,0.967188,0.684881,1,3,0,2.34437,1.3237
-1.32157,0.998485,0.684881,2,3,0,1.33066,1.37759
-1.57426,0.92727,0.684881,1,1,0,1.57481,1.90266
-2.42701,0.679025,0.684881,1,1,0,2.51039,3.06004
-1.36379,1,0.684881,1,1,0,2.03211,1.48942
-1.36379,0.688567,0.684881,1,1,0,1.99717,1.48942
-1.76695,0.94761,0.684881,2,3,0,1.77132,2.20369
-1.36502,0.452114,0.684881,3,7,0,3.99934,0.630029
-2.40957,0.908792,0.684881,2,3,0,2.58563,3.03928
-1.6732,1,0.684881,2,7,0,2.25841,0.385595
-1.66606,1,0.684881,1,1,0,1.71476,0.389209
-1.51881,1,0.684881,1,1,0,1.65404,0.479008
-1.30018,0.995649,0.684881,2,7,0,1.49921,1.31073
-1.34481,0.951228,0.684881,2,3,0,1.59358,1.44161
-1.68447,0.897269,0.684881,1,1,0,1.68656,2.07989
-1.45505,1,0.684881,1,1,0,1.63739,1.68697
-1.90614,0.934935,0.684881,2,3,0,1.93491,2.40066
-1.27738,0.835506,0.684881,3,7,0,2.46625,0.805042
-1.25288,0.99945,0.684881,1,3,0,1.27732,0.933696
-1.29339,0.993093,0.684881,1,3,0,1.30386,0.759143
-1.27286,0.991085,0.684881,1,3,0,1.39095,1.20365
-1.54844,0.882327,0.684881,1,3,0,2.01111,0.458116
-1.25508,0.994042,0.684881,2,7,0,1.67754,0.912507
-1.38005,0.967135,0.684881,2,3,0,1.51096,0.610397
-1.33428,1,0.684881,2,3,0,1.37617,0.676296
-1.25329,1,0.684881,2,3,0,1.32558,0.929213
-1.53878,0.94742,0.684881,1,3,0,1.7297,0.464731
-1.53878,0.810734,0.684881,1,3,0,3.10904,0.464731
-1.653,0.990398,0.684881,1,1,0,1.65735,0.395963
-1.52908,1,0.684881,1,1,0,1.64521,0.471565
-1.27042,0.961464,0.684881,1,3,0,1.85867,1.19182
-1.25487,0.996038,0.684881,1,3,0,1.29836,0.914322
-1.52899,0.943239,0.684881,1,3,0,1.69837,0.471631
-1.26592,0.97951,0.684881,1,3,0,1.83908,1.16822
-1.47745,0.969552,0.684881,2,7,0,1.48587,0.511444
-1.57277,0.991132,0.684881,1,1,0,1.57675,0.442181
-2.18076,0.898014,0.684881,1,3,0,2.31589,0.21707
-2.17761,0.991084,0.684881,3,7,0,2.77982,0.217768
-2.62852,0.968844,0.684881,2,3,0,3.27477,0.140538
-1.93411,0.99354,0.684881,2,3,0,3.10327,0.282219
-3.17421,0.714076,0.684881,1,3,0,3.73782,0.086004
-3.34836,0.997289,0.684881,1,1,0,3.38286,0.0739203
-3.0722,0.998767,0.684881,2,3,0,3.63571,0.0940723
-3.26301,0.998923,0.684881,2,3,0,3.29179,0.079594
-1.88092,0.718974,0.684881,1,3,0,3.94135,0.299675
-1.33612,0.94018,0.684881,3,7,0,2.69043,0.673234
-1.30822,1,0.684881,1,1,0,1.33453,0.725017
-1.36109,0.992943,0.684881,1,1,0,1.36116,0.635445
-1.45884,0.96061,0.684881,1,3,0,1.86905,1.6944
-2.30443,0.707102,0.684881,1,1,0,2.33601,2.91259
-1.40034,1,0.684881,2,3,0,1.96721,1.57371
-1.28312,0.968002,0.684881,1,3,0,1.58446,0.787107
-1.26791,0.992037,0.684881,2,7,0,1.35854,1.17895
-1.83261,0.924936,0.684881,2,7,0,1.8654,0.31689
-1.26908,0.991618,0.684881,3,7,0,2.09179,0.835294
-1.94775,0.84714,0.684881,2,3,0,3.32071,0.277975
-1.69809,1,0.684881,3,7,0,1.89061,2.10078
-1.38851,1,0.684881,1,1,0,1.60488,1.54737
-1.79226,0.946757,0.684881,2,3,0,1.80194,2.24052
-1.93429,0.937906,0.684881,1,1,0,2.11391,2.43903
-1.93429,0.044475,0.684881,1,1,0,3.87995,2.43903
-1.28028,1,0.684881,2,3,0,2.07835,0.79575
-1.2651,0.994277,0.684881,1,3,0,1.34622,1.16361
-1.2651,0.405549,0.684881,1,1,0,2.93211,1.16361
-1.2651,0.0359958,0.684881,1,1,0,4.43218,1.16361
-1.36241,0.955582,0.684881,1,3,0,1.53813,0.633615
-1.90723,0.957896,0.684881,2,3,0,1.91075,2.40215
-2.40118,0.773806,0.684881,1,1,0,2.64793,3.02926
-2.18957,1,0.684881,1,1,0,2.6735,2.77079
-1.50225,1,0.684881,1,1,0,1.95054,1.77637
-1.40561,1,0.684881,1,1,0,1.49911,1.5852
-1.67405,0.91223,0.684881,1,1,0,1.69161,2.06377
-1.67405,0.549849,0.684881,1,1,0,2.40488,2.06377
-1.67405,0.754059,0.684881,2,3,0,2.30408,2.06377
-1.28333,1,0.684881,2,3,0,1.61293,0.786493
-1.2716,0.970906,0.684881,2,3,0,2.13149,0.825428
-1.25449,0.971533,0.684881,2,3,0,1.61618,1.08718
-1.48655,0.95523,0.684881,2,3,0,1.68524,1.74733
-1.26151,0.980539,0.684881,1,3,0,1.59972,0.870373
-1.66085,0.953196,0.684881,2,3,0,1.66203,0.391881
-2.06999,0.887101,0.684881,3,7,0,3.28204,0.243547
-1.8303,1,0.684881,1,1,0,2.05712,0.31775
-1.7746,1,0.684881,2,3,0,1.85824,0.339553
-1.73338,0.99547,0.684881,2,3,0,1.98613,0.357174
-2.82479,0.757308,0.684881,1,3,0,3.30628,0.117365
-1.61752,0.99202,0.684881,1,3,0,3.41178,0.415326
-1.26573,0.996196,0.684881,2,7,0,1.56497,1.16714
-1.58943,0.890886,0.684881,1,3,0,2.07453,0.431834
-1.2543,0.981659,0.684881,1,3,0,1.89256,1.08521
-1.25157,1,0.684881,1,1,0,1.25374,1.05099
-1.41308,0.957079,0.684881,1,3,0,1.57145,0.572207
-1.53078,0.988571,0.684881,2,3,0,1.62065,0.470355
-1.49329,0.999843,0.684881,2,7,0,1.53339,1.75987
-1.49329,0.060206,0.684881,1,1,0,3.58216,1.75987
-1.46391,0.82676,0.684881,1,3,0,2.31981,0.523052
-1.55876,0.990978,0.684881,1,1,0,1.56212,0.451227
-2.68224,0.644022,0.684881,3,7,0,3.31031,0.13371
-1.59406,0.829399,0.684881,1,3,0,3.14833,0.429036
-2.51972,0.946737,0.684881,2,3,0,2.53402,0.155654
-1.91688,0.999785,0.684881,2,3,0,2.58649,0.287715
-1.53863,0.969607,0.684881,3,7,0,1.96521,0.46484
-1.30303,0.916568,0.684881,2,3,0,2.09962,1.32023
-1.49721,0.946724,0.684881,1,1,0,1.49723,1.76711
-1.49721,0.736582,0.684881,1,3,0,2.56754,1.76711
-1.25647,0.938667,0.684881,2,3,0,1.80242,1.10519
-1.25779,0.720734,0.684881,2,3,0,3.0713,1.11584
-2.47319,0.266585,0.684881,2,3,0,4.54738,0.162699
-1.35192,1,0.684881,1,3,0,3.21662,0.648601
-1.81305,0.965115,0.684881,2,3,0,1.81395,2.27039
-2.88173,0.559047,0.684881,1,1,0,3.11923,3.58103
-1.95844,1,0.684881,2,7,0,2.76422,0.274709
-1.48189,0.397598,0.684881,2,3,0,3.44826,1.73858
-2.08341,0.899335,0.684881,2,3,0,2.1212,2.63599
-2.08341,0.247375,0.684881,1,1,0,3.33803,2.63599
-1.41649,0.72138,0.684881,2,3,0,2.92738,0.568582
-2.28027,0.898872,0.684881,1,3,0,2.73817,0.196347
-4.40178,0.907105,0.684881,1,3,0,6.19244,0.0304719
-2.24743,0.449927,0.684881,3,7,0,4.37309,0.202899
-2.34107,0.996484,0.684881,1,1,0,2.38097,0.184896
-1.38544,0.988756,0.684881,1,3,0,2.82952,0.603744
-1.32613,1,0.684881,1,1,0,1.37818,0.690352
-1.30292,0.979672,0.684881,2,7,0,1.52527,1.31988
-1.93494,0.632046,0.684881,3,7,0,4.73562,0.281958
-1.37848,0.949098,0.684881,1,3,0,2.07082,0.612375
-1.25239,0.992578,0.684881,1,3,0,1.47707,1.06307
-1.64767,0.951599,0.684881,2,7,0,1.65317,0.398775
-1.32607,0.989692,0.684881,2,3,0,1.88151,0.690471
-1.29063,0.982399,0.684881,1,3,0,1.49914,1.27709
-1.29063,0.831511,0.684881,1,3,0,2.187,1.27709
-1.54713,0.868567,0.684881,1,3,0,2.083,0.458999
-1.25637,1,0.684881,2,3,0,1.50463,0.902434
-1.25271,1,0.684881,1,1,0,1.25572,0.935591
-1.62796,0.771189,0.684881,3,7,0,3.01808,1.99101
-1.41237,1,0.684881,1,1,0,1.57654,1.59973
-1.6181,0.932696,0.684881,1,1,0,1.64042,1.97511
-1.25003,0.92431,0.684881,2,3,0,1.98462,0.993458
-1.25,0.977244,0.684881,2,3,0,1.46022,0.999148
-1.45536,0.975139,0.684881,2,3,0,1.5172,1.68758
-1.69739,0.91674,0.684881,1,1,0,1.73189,2.0997
-1.37401,1,0.684881,1,1,0,1.59748,1.51389
-1.65264,0.690385,0.684881,2,3,0,2.64372,0.396148
-1.27319,0.994641,0.684881,2,7,0,1.59981,1.20519
-1.47358,0.922504,0.684881,1,3,0,1.82914,0.514708
-1.56498,0.990263,0.684881,2,3,0,1.68429,0.447174
-1.29576,0.934112,0.684881,1,3,0,2.02458,1.29554
-1.26846,1,0.684881,1,1,0,1.28971,1.18182
-1.26489,0.993031,0.684881,1,3,0,1.32331,0.853506
-1.76287,0.949827,0.684881,2,3,0,2.32117,2.19772
-1.3402,0.495559,0.684881,2,3,0,3.74035,0.666615
-1.28445,0.982139,0.684881,1,3,0,1.51453,1.2535
-1.28445,0.776472,0.684881,1,3,0,2.56308,1.2535
-1.35768,0.954096,0.684881,1,3,0,1.58713,0.640257
-2.2719,0.920995,0.684881,2,3,0,2.27193,0.197991
-1.26847,0.966502,0.684881,1,3,0,3.10014,0.837779
-1.26847,0.980445,0.684881,1,3,0,1.4161,0.837779
-1.79742,0.955255,0.684881,2,3,0,2.33943,2.24796
-3.02426,0.611089,0.684881,3,7,0,3.26869,3.73794
-1.84176,1,0.684881,2,3,0,2.63029,2.31115
-1.6953,1,0.684881,1,1,0,1.91502,2.09651
-1.6953,0.725211,0.684881,2,3,0,2.36638,2.09651
-1.26131,0.744583,0.684881,2,3,0,2.61523,0.871459
-1.25176,0.999893,0.684881,2,3,0,1.26259,0.947865
-1.87336,0.888359,0.684881,1,3,0,2.48971,0.302276
-1.73392,0.999269,0.684881,3,7,0,1.85874,2.15487
-1.44616,1,0.684881,1,1,0,1.65976,1.66937
-3.38164,0.399681,0.684881,1,1,0,3.4558,4.12154
-1.49114,1,0.684881,2,3,0,2.55182,1.75589
-1.84694,0.951966,0.684881,2,3,0,1.89035,2.31845
-1.26653,0.952235,0.684881,2,3,0,2.20249,0.846062
-1.87244,0.935841,0.684881,1,3,0,2.33767,0.302597
-1.82461,1,0.684881,1,1,0,1.9066,0.319879
-1.30193,0.965366,0.684881,1,3,0,2.65236,1.31657
-1.25739,0.851145,0.684881,3,7,0,1.9976,1.11274
-2.01588,0.748167,0.684881,1,3,0,3.13139,0.258032
-2.00946,1,0.684881,1,1,0,2.07889,0.259825
-2.08833,0.989475,0.684881,2,7,0,2.12768,2.64232
-2.08833,0.159269,0.684881,2,3,0,4.06237,2.64232
-2.08833,0.0414845,0.684881,1,1,0,4.05105,2.64232
-1.55522,1,0.684881,2,7,0,1.99193,0.453569
-1.98431,0.946685,0.684881,2,3,0,2.42729,0.267022
-1.36919,0.994794,0.684881,2,3,0,2.20544,0.624418
-2.3711,0.95806,0.684881,1,3,0,3.06916,0.179544
-1.57203,0.877301,0.684881,1,3,0,2.58214,0.442651
-2.74772,0.793331,0.684881,1,3,0,3.43109,0.125898
-1.82285,0.838793,0.684881,1,3,0,2.98153,0.320543
-1.2888,0.996705,0.684881,3,7,0,2.11667,0.771085
-1.27625,1,0.684881,1,1,0,1.28822,0.80883
-2.22955,0.935595,0.684881,3,7,0,2.66089,0.206581
-2.53241,0.989126,0.684881,1,1,0,2.53324,0.153795
-3.08704,0.989339,0.684881,3,7,0,3.75956,0.0928487
-3.05136,1,0.684881,1,1,0,3.16873,0.0958215
-1.86564,1,0.684881,2,3,0,3.00474,0.304968
-1.26032,0.984278,0.684881,1,3,0,2.24527,0.876933
-1.64114,0.923971,0.684881,1,3,0,1.88415,0.402263
-3.43121,0.917438,0.684881,3,7,0,4.28238,0.0688281
-3.62504,0.997597,0.684881,1,1,0,3.65688,0.058326
-1.59082,0.43619,0.684881,3,7,0,3.87118,1.93036
-1.59082,0.811516,0.684881,1,3,0,2.27952,1.93036
-1.28903,1,0.684881,2,3,0,1.52964,0.770479
-1.25213,1,0.684881,2,7,0,1.28216,1.05956
-1.2836,0.990149,0.684881,2,7,0,1.32138,0.785706
-1.25,0.996639,0.684881,2,3,0,1.32092,1.00108
-1.31656,0.992275,0.684881,2,3,0,1.32655,1.36277
-1.3348,0.938374,0.684881,2,3,0,1.65425,1.41491
-1.33229,1,0.684881,2,3,0,1.35366,1.408
-1.33229,0.841251,0.684881,1,1,0,1.69236,1.408
-1.73146,0.881516,0.684881,1,1,0,1.73182,2.15118
-1.25884,0.822019,0.684881,2,3,0,2.41164,0.885768
-1.25014,0.998773,0.684881,2,3,0,1.27112,1.01491
