# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code_5_model
# start_datetime = 2023-03-23 10:50:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = /root/data_analytics/samples/code_5-20230323105056_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-1.25939,0.988965,0.732092,1,3,0,1.41371,0.882385
-1.2514,0.999845,0.732092,2,3,0,1.26099,0.953409
-1.25009,0.998742,0.732092,2,3,0,1.26095,0.988305
-1.25016,0.999944,0.732092,2,7,0,1.25049,1.01608
-1.25004,0.999959,0.732092,2,3,0,1.25052,0.992162
-1.30266,0.979891,0.732092,2,3,0,1.38479,0.737115
-1.56929,0.96066,0.732092,1,3,0,1.62566,0.444397
-1.60208,0.997031,0.732092,1,1,0,1.63021,0.424262
-2.65729,0.798953,0.732092,1,3,0,3.10336,0.136832
-1.55698,0.904402,0.732092,2,7,0,3.07676,0.452404
-1.49488,1,0.732092,1,1,0,1.56422,0.497256
-1.46383,0.972273,0.732092,2,3,0,1.96267,0.523118
-1.30243,0.95142,0.732092,1,3,0,1.77183,1.31824
-1.37364,0.979497,0.732092,1,1,0,1.37798,1.51301
-2.87157,0.511483,0.732092,1,1,0,2.90569,3.56975
-2.06205,1,0.732092,1,1,0,2.78839,2.60836
-1.33379,1,0.732092,2,3,0,2.09459,0.677112
-1.93791,0.93302,0.732092,1,3,0,2.18953,0.281029
-2.1328,0.98952,0.732092,1,1,0,2.14238,0.22805
-1.86019,1,0.732092,1,1,0,2.11749,0.30689
-1.33796,0.973807,0.732092,1,3,0,1.97029,0.67023
-1.33796,0.954454,0.732092,1,3,0,2.78188,0.67023
-1.49501,0.953955,0.732092,2,3,0,1.81053,1.76306
-1.93789,0.245611,0.732092,2,3,0,3.70665,0.281036
-1.25005,0.996275,0.732092,2,7,0,1.82846,0.991277
-1.25005,0.309416,0.732092,1,1,0,3.32141,0.991277
-1.4527,0.961007,0.732092,1,3,0,1.49744,1.68236
-1.4527,0.386808,0.732092,1,1,0,2.45643,1.68236
-1.4527,0.619092,0.732092,1,1,0,2.07322,1.68236
-1.25029,0.999895,0.732092,1,3,0,1.44345,1.02177
-1.25906,0.998289,0.732092,1,3,0,1.26053,1.12528
-1.64166,0.878109,0.732092,1,3,0,2.09745,0.401984
-1.70702,0.994739,0.732092,1,1,0,1.73076,0.369201
-1.25338,0.979854,0.732092,1,3,0,2.06007,1.07533
-4.12053,0.336677,0.732092,1,1,0,4.12898,4.88197
-1.255,1,0.732092,1,1,0,3.02235,1.09214
-1.2524,0.998717,0.732092,2,7,0,1.26419,0.939321
-1.33046,0.982482,0.732092,1,3,0,1.37117,1.40293
-1.33046,0.431123,0.732092,1,1,0,2.42176,1.40293
-1.25165,0.99608,0.732092,1,3,0,1.35383,0.949533
-1.55925,0.944145,0.732092,1,3,0,1.63392,1.87716
-1.47701,1,0.732092,1,1,0,1.58877,1.72937
-1.41783,1,0.732092,1,1,0,1.4973,1.61132
-1.29806,1,0.732092,2,3,0,1.38396,1.30351
-1.25589,0.99391,0.732092,1,3,0,1.33483,0.906
-1.29565,0.99703,0.732092,2,3,0,1.29572,1.29513
-1.42006,0.924055,0.732092,1,3,0,1.73499,0.564844
-1.81851,0.935506,0.732092,1,3,0,1.87671,0.322189
-1.57509,0.997352,0.732092,2,3,0,1.93246,0.440717
-1.42095,0.997183,0.732092,2,3,0,1.65699,0.56392
-1.79148,0.941529,0.732092,1,3,0,1.83805,0.332715
-1.6124,1,0.732092,1,1,0,1.77892,0.418257
-1.72743,0.990603,0.732092,1,1,0,1.73761,0.359837
-1.90884,0.987516,0.732092,1,1,0,1.9138,0.290326
-1.28072,0.989906,0.732092,1,3,0,2.17469,0.79438
-1.32041,0.979364,0.732092,2,3,0,2.13135,0.700816
-1.2574,0.994192,0.732092,1,3,0,1.38665,1.1128
-1.58947,0.900396,0.732092,1,3,0,1.96681,0.431814
-1.55041,1,0.732092,1,1,0,1.61032,0.456787
-2.64393,0.928466,0.732092,2,3,0,2.65225,0.138538
-1.59761,0.91753,0.732092,2,7,0,2.99253,0.426913
-1.5424,1,0.732092,1,1,0,1.61154,0.462231
-1.57903,0.996561,0.732092,1,1,0,1.60358,0.438241
-1.26044,1,0.732092,1,3,0,1.67576,0.876289
-1.46086,0.961234,0.732092,1,3,0,1.56368,1.69835
-1.75456,0.958606,0.732092,2,3,0,1.79853,2.18548
-2.79633,0.654182,0.732092,2,3,0,3.03969,3.48574
-2.79633,0.0587743,0.732092,3,7,0,5.53508,3.48574
-2.79633,0.0271515,0.732092,1,1,0,5.02215,3.48574
-1.4293,1,0.732092,1,1,0,2.21164,1.63521
-3.21634,0.409017,0.732092,1,1,0,3.30694,3.9457
-3.21634,0.062623,0.732092,3,7,0,5.48914,3.9457
-3.21634,0.00355416,0.732092,1,1,0,6.14544,3.9457
-1.30744,1,0.732092,1,1,0,2.42917,1.33454
-1.30744,0.0280033,0.732092,1,1,0,3.88537,1.33454
-1.30744,0.2349,0.732092,2,3,0,3.59218,1.33454
-1.37175,0.934033,0.732092,1,3,0,1.6477,0.621045
-1.36161,1,0.732092,1,1,0,1.38433,0.634723
-1.25866,0.98965,0.732092,2,7,0,1.46047,1.1224
-1.29756,0.982364,0.732092,1,3,0,1.36494,0.748901
-1.49137,0.971755,0.732092,1,3,0,1.51997,0.500052
-1.25677,0.977214,0.732092,1,3,0,1.67872,1.10776
-1.56831,0.892456,0.732092,2,7,0,1.91527,0.445026
-2.3997,0.921369,0.732092,2,3,0,2.40023,3.0275
-1.58476,1,0.732092,2,3,0,2.1123,1.92028
-1.75479,0.93013,0.732092,1,1,0,1.85465,2.18583
-1.75479,0.0699523,0.732092,1,1,0,3.44448,2.18583
-1.75479,0.406441,0.732092,1,1,0,2.64702,2.18583
-1.75479,0.700091,0.732092,1,1,0,2.2698,2.18583
-1.25497,0.997976,0.732092,2,7,0,1.77916,0.913447
-1.25796,0.994139,0.732092,2,3,0,1.30816,1.1171
-1.41518,0.950593,0.732092,1,3,0,1.5977,0.569967
-2.03679,0.959154,0.732092,2,3,0,3.41252,0.252302
-1.5246,0.937622,0.732092,1,3,0,2.06758,0.474785
-1.38477,0.997391,0.732092,2,3,0,1.59313,0.604552
-1.71663,0.948729,0.732092,1,3,0,1.75991,0.364744
-1.95705,0.984701,0.732092,2,3,0,2.13157,0.27513
-1.27895,0.958349,0.732092,2,7,0,2.27108,0.799922
-1.27895,0.310693,0.732092,1,1,0,4.05716,0.799922
-1.25008,0.998926,0.732092,1,3,0,1.28966,1.01143
-1.85596,0.922387,0.732092,2,7,0,1.85995,0.308395
-1.29573,0.96654,0.732092,1,3,0,2.58544,1.29542
-1.50341,0.939347,0.732092,1,1,0,1.50345,1.77849
-1.72619,0.913879,0.732092,1,1,0,1.78932,2.1433
-1.26894,0.972003,0.732092,2,3,0,1.98924,0.835888
-1.44089,0.965594,0.732092,1,3,0,1.5672,1.65882
-1.44089,0.27497,0.732092,1,1,0,2.67982,1.65882
-1.44089,0.645742,0.732092,1,3,0,2.93789,1.65882
-1.72633,0.895345,0.732092,1,1,0,1.76279,2.14351
-1.73177,0.310931,0.732092,2,3,0,3.46777,0.357891
-1.61204,1,0.732092,1,1,0,1.73126,0.418464
-1.47478,1,0.732092,1,1,0,1.59942,0.513687
-1.30672,0.946854,0.732092,1,3,0,1.8037,1.33224
-1.25589,0.994979,0.732092,2,3,0,1.34081,1.10028
-1.69196,0.935586,0.732092,2,7,0,1.69672,0.37636
-3.72149,0.52083,0.732092,3,7,0,3.75209,0.0537484
-1.68519,0.574235,0.732092,3,7,0,3.6331,0.379651
-4.11637,0.573016,0.732092,3,7,0,4.21313,0.0386004
-1.29477,0.456096,0.732092,3,7,0,3.60607,1.29203
-1.39077,0.930187,0.732092,1,3,0,1.66371,0.597329
-1.37676,1,0.732092,1,1,0,1.40358,0.614558
-1.28177,0.959195,0.732092,2,3,0,1.68486,1.24273
-1.64622,0.837489,0.732092,1,3,0,2.23212,0.399546
-1.49342,0.996623,0.732092,2,3,0,1.75919,0.498416
-2.72885,0.844351,0.732092,3,7,0,3.30146,3.4097
-1.7838,0.987886,0.732092,2,7,0,2.44002,0.335798
-1.54151,0.98032,0.732092,2,3,0,2.27959,0.462848
-1.47353,0.954071,0.732092,1,3,0,2.24214,1.72275
-1.32231,1,0.732092,1,1,0,1.43073,1.37975
-1.9936,0.787363,0.732092,1,1,0,1.99434,2.51857
-1.34558,1,0.732092,1,1,0,1.75761,1.44363
-1.66319,0.896242,0.732092,1,1,0,1.66893,2.04687
-1.26133,0.916031,0.732092,2,3,0,2.04836,0.871357
-1.25664,0.970039,0.732092,2,3,0,1.66417,0.90044
-1.42704,0.934616,0.732092,2,3,0,2.21721,0.557698
-1.28264,0.993924,0.732092,1,3,0,1.42413,0.788534
-1.49785,0.984096,0.732092,2,3,0,1.50249,1.76829
-1.28923,1,0.732092,2,3,0,1.4519,0.769931
-1.27509,1,0.732092,1,1,0,1.28819,0.812809
-1.57871,0.948965,0.732092,1,3,0,1.74764,1.91015
-1.28007,1,0.732092,2,3,0,1.53521,0.796404
-1.2585,0.995796,0.732092,1,3,0,1.32216,1.12117
-1.2762,0.989749,0.732092,1,3,0,1.3218,0.808968
-1.62752,0.943507,0.732092,1,3,0,1.8054,1.9903
-1.36071,1,0.732092,1,1,0,1.54501,1.48189
-1.95559,0.799363,0.732092,1,1,0,1.96341,2.4678
-2.22022,0.864908,0.732092,1,1,0,2.5129,2.80901
-3.54042,0.384726,0.732092,1,1,0,4.21436,4.2882
-1.63128,0.990507,0.732092,2,3,0,2.67473,1.99634
-1.70285,0.969862,0.732092,1,1,0,1.82739,2.10804
-1.57201,0.999069,0.732092,2,7,0,1.778,0.442662
-1.25023,1,0.732092,2,3,0,1.51598,0.980743
-1.25383,0.996514,0.732092,2,3,0,1.27475,0.923736
-1.46452,0.97778,0.732092,2,3,0,1.51266,1.70544
-1.47584,0.995958,0.732092,1,1,0,1.53913,1.72713
-1.31374,1,0.732092,2,7,0,1.4407,0.713708
-1.25144,0.997062,0.732092,1,3,0,1.35104,1.04884
-1.44166,0.921193,0.732092,2,3,0,1.92932,1.66036
-1.50271,0.992799,0.732092,2,3,0,1.55187,1.77722
-5.34598,0.260033,0.732092,3,7,0,5.93861,6.08214
-1.25642,1,0.732092,1,1,0,3.54945,1.1048
-1.33876,0.863881,0.732092,2,3,0,2.14308,1.42561
-1.38023,0.987349,0.732092,1,1,0,1.39726,1.52841
-1.65794,0.905013,0.732092,1,1,0,1.67372,2.03863
-2.11866,0.800304,0.732092,1,1,0,2.2554,2.68118
-2.43952,0.825335,0.732092,1,1,0,2.83703,3.07488
-1.47651,1,0.732092,2,3,0,2.05656,1.72841
-1.30879,1,0.732092,1,1,0,1.42672,1.33882
-1.30879,0.87511,0.732092,1,1,0,1.58298,1.33882
-1.40792,0.970773,0.732092,1,1,0,1.41203,1.59019
-1.41094,0.998998,0.732092,1,1,0,1.45584,1.59667
-4.67179,0.145584,0.732092,1,1,0,4.96304,5.42923
-1.25037,1,0.732092,1,1,0,3.35943,1.02459
-1.25037,0.814416,0.732092,1,3,0,2.41147,1.02459
-1.25032,0.988086,0.732092,2,3,0,1.3409,0.977612
-1.40013,0.966957,0.732092,1,3,0,1.486,0.586465
-1.47091,0.9918,0.732092,1,1,0,1.47516,0.516984
-1.5164,0.995263,0.732092,1,1,0,1.53193,0.480784
-2.238,0.862524,0.732092,1,3,0,2.44183,0.204831
-1.29701,1,0.732092,1,3,0,2.77049,0.750213
-1.26042,0.993919,0.732092,1,3,0,1.35625,1.13477
-1.25187,0.998447,0.732092,1,3,0,1.27088,0.946234
-1.74254,0.933446,0.732092,2,3,0,1.74254,0.353141
-1.59574,0.510325,0.732092,2,3,0,2.88423,1.93851
-1.50667,0.658001,0.732092,2,3,0,2.52472,0.488098
-1.58126,0.807339,0.732092,2,3,0,2.3086,1.91443
-1.298,0.948797,0.732092,1,3,0,1.82015,0.747856
-1.51777,0.967699,0.732092,1,3,0,1.55635,0.479775
-1.49042,0.953201,0.732092,1,3,0,2.21285,1.75454
-1.66216,0.934746,0.732092,1,1,0,1.72201,2.04524
-1.43601,1,0.732092,2,3,0,1.61301,1.64894
-1.4176,1,0.732092,2,7,0,1.42381,0.567412
-1.26286,0.98075,0.732092,1,3,0,1.57363,1.15036
-1.2746,0.997125,0.732092,1,1,0,1.27559,1.21173
-1.27368,0.991569,0.732092,2,3,0,1.33497,1.20748
-1.53273,0.870148,0.732092,2,3,0,2.10731,0.468969
-1.58464,0.992377,0.732092,2,7,0,1.58473,1.92007
-1.40453,1,0.732092,1,1,0,1.54711,1.58285
-1.61375,0.974677,0.732092,2,3,0,1.63965,1.96803
-1.5434,1,0.732092,2,3,0,1.67331,1.8498
-1.28208,0.964251,0.732092,1,3,0,1.7183,0.79022
-1.9982,0.866883,0.732092,1,3,0,2.46903,0.263015
-2.24511,0.987743,0.732092,1,1,0,2.24934,0.203372
-1.52213,1,0.732092,2,3,0,2.22302,0.476573
-1.40748,1,0.732092,1,1,0,1.50967,0.578266
-2.3886,0.893184,0.732092,2,3,0,2.53412,3.01422
-1.40634,1,0.732092,1,1,0,1.99499,1.58678
-2.38306,0.656829,0.732092,1,1,0,2.4124,3.00758
-1.44397,1,0.732092,1,1,0,2.00935,1.665
-2.19955,0.721642,0.732092,1,1,0,2.23918,2.78327
-1.45818,1,0.732092,2,3,0,1.98139,0.528128
-1.27003,0.970194,0.732092,1,3,0,1.67266,1.18984
-1.26491,1,0.732092,1,1,0,1.27112,1.16252
-1.26491,0.82724,0.732092,1,3,0,2.1995,1.16252
-1.25483,1,0.732092,2,3,0,1.26258,1.09051
-1.50677,0.91694,0.732092,1,3,0,1.76803,0.488021
-1.25228,0.982392,0.732092,1,3,0,1.67545,1.06168
-2.03753,0.878523,0.732092,2,7,0,2.05626,0.252102
-1.38349,0.957193,0.732092,1,3,0,2.19628,0.60613
-2.08321,0.909883,0.732092,1,3,0,2.36093,0.240173
-1.82794,1,0.732092,1,1,0,2.0687,0.31863
-1.33598,0.973237,0.732092,1,3,0,1.92228,0.673467
-1.25019,0.998628,0.732092,1,3,0,1.36123,0.982497
-1.95998,0.828201,0.732092,1,3,0,2.66988,0.274243
-1.91824,1,0.732092,2,3,0,2.00674,0.287275
-1.27086,1,0.732092,1,3,0,2.22846,0.828261
-1.27339,0.999566,0.732092,1,1,0,1.27647,0.818824
-1.64226,0.949399,0.732092,1,3,0,1.80267,0.401663
-1.55208,0.99551,0.732092,2,3,0,1.7978,0.455663
-1.44476,1,0.732092,1,1,0,1.54312,0.540441
-2.13952,0.84386,0.732092,2,7,0,2.74536,2.70772
-1.45904,1,0.732092,1,1,0,1.88991,1.69479
-2.34665,0.813417,0.732092,2,3,0,2.39736,2.96379
-2.34665,0.701701,0.732092,1,1,0,3.1025,2.96379
-4.06974,0.255676,0.732092,1,1,0,4.99159,4.83081
-4.06974,0.524685,0.732092,1,1,0,6.27293,4.83081
-6.08244,0.198897,0.732092,2,5,0,6.82441,0.00776455
-6.37768,0.999565,0.732092,1,1,0,6.40107,0.00612106
-6.42001,0.999947,0.732092,1,1,0,6.52851,0.00591599
-5.95243,1,0.732092,1,1,0,6.42035,0.00862302
-4.3126,1,0.732092,2,3,0,5.96234,0.0328015
-2.45309,0.667214,0.732092,1,3,0,5.35665,0.165859
-2.13995,1,0.732092,1,1,0,2.44082,0.226367
-1.37518,1,0.732092,2,3,0,2.06972,0.616581
-1.25345,0.999688,0.732092,2,7,0,1.3509,1.07611
-1.77005,0.936395,0.732092,2,7,0,1.77566,0.341433
-3.34705,0.741713,0.732092,1,3,0,4.32561,0.0740037
-3.62633,0.988431,0.732092,2,3,0,4.5715,0.0582621
-3.23416,1,0.732092,1,1,0,3.62272,0.0816178
-2.1598,1,0.732092,2,3,0,3.24423,0.221783
-2.17111,0.999827,0.732092,2,3,0,2.245,0.219223
-2.1985,0.998766,0.732092,1,1,0,2.26603,0.21318
-2.14148,1,0.732092,1,1,0,2.25039,0.226012
-1.93013,1,0.732092,1,1,0,2.13695,0.283476
-2.07396,0.992061,0.732092,1,1,0,2.09312,0.242529
-1.88342,1,0.732092,1,1,0,2.07161,0.29882
-1.25046,0.998305,0.732092,2,7,0,1.78132,0.973184
-1.51693,0.938188,0.732092,2,3,0,1.95076,1.80299
-1.41225,1,0.732092,1,1,0,1.51471,1.59948
-1.31162,1,0.732092,1,1,0,1.38658,1.34767
-4.80501,0.190659,0.732092,3,7,0,6.04184,0.0218812
-3.48707,0.99946,0.732092,3,7,0,4.37978,4.23243
-1.31781,1,0.732092,1,1,0,2.55189,1.36651
-1.90743,0.7092,0.732092,1,3,0,3.08115,0.290791
-1.45251,0.951268,0.732092,1,3,0,1.93332,0.533261
-1.25518,0.983522,0.732092,1,3,0,1.60093,1.09386
-1.32697,0.97472,0.732092,1,3,0,1.40988,0.688863
-1.8345,0.934214,0.732092,1,3,0,2.01697,0.316191
-1.70455,1,0.732092,1,1,0,1.83718,0.370361
-2.71282,0.773899,0.732092,1,3,0,3.0635,0.129994
-1.87627,1,0.732092,2,3,0,2.73594,0.301273
-1.92913,0.998925,0.732092,2,3,0,1.97191,0.283794
-2.15768,0.987713,0.732092,1,1,0,2.16248,0.222267
-2.20759,0.997744,0.732092,1,1,0,2.2655,0.211221
-1.25101,0.972757,0.732092,1,3,0,3.11613,1.04067
-2.87974,0.194279,0.732092,2,3,0,5.47598,0.11168
-2.93129,0.998826,0.732092,1,1,0,3.01107,0.106629
-3.55375,0.990793,0.732092,2,3,0,3.75181,0.0619751
-3.393,1,0.732092,1,1,0,3.59964,0.0711284
-3.27815,1,0.732092,1,1,0,3.45339,0.078554
-1.37055,0.880461,0.732092,2,7,0,3.23576,1.50569
-1.72019,0.881255,0.732092,1,1,0,1.73175,2.13428
-1.72019,0.710484,0.732092,1,1,0,2.21494,2.13428
-1.40238,0.834254,0.732092,1,3,0,2.34658,0.583925
-1.41995,0.998071,0.732092,2,7,0,1.42069,1.61578
-1.45904,0.995538,0.732092,2,3,0,1.50294,1.69479
-1.40859,1,0.732092,1,1,0,1.48039,1.59163
-3.27946,0.58412,0.732092,2,3,0,3.362,4.01315
-1.85893,1,0.732092,2,3,0,2.74142,0.307337
-3.9093,0.468047,0.732092,3,7,0,6.17215,0.045888
-4.87027,0.994646,0.732092,2,3,0,5.00244,0.0207445
-4.56393,1,0.732092,3,7,0,4.8873,0.0266629
-2.94707,1,0.732092,2,3,0,4.54752,0.105134
-1.56574,1,0.732092,1,3,0,3.67385,0.446678
-1.4872,1,0.732092,1,1,0,1.56716,0.503409
-1.58684,0.990186,0.732092,1,1,0,1.59246,0.433418
-1.44335,1,0.732092,1,1,0,1.57193,0.541776
-1.27275,0.98289,0.732092,1,3,0,1.65375,1.2031
-1.31355,0.971154,0.732092,1,3,0,1.43487,0.71409
-1.30023,1,0.732092,1,1,0,1.31632,0.742636
-1.35307,0.992225,0.732092,1,1,0,1.35313,0.646921
-1.35076,0.995866,0.732092,2,3,0,1.4388,0.650331
-1.44619,0.995972,0.732092,2,3,0,1.44621,0.5391
-1.45897,0.99858,0.732092,1,1,0,1.48197,0.527424
-1.36414,0.845135,0.732092,2,3,0,3.11358,0.631238
-1.61449,0.947766,0.732092,1,3,0,2.01757,1.96923
-1.50387,1,0.732092,1,1,0,1.64013,1.77934
-1.8603,0.861076,0.732092,1,1,0,1.92116,2.33718
-1.83397,1,0.732092,1,1,0,2.06746,2.30015
-1.286,0.985003,0.732092,2,3,0,2.10097,0.778816
-1.2833,0.982458,0.732092,2,3,0,1.46013,0.786597
-1.25988,0.999747,0.732092,2,7,0,1.2804,1.13106
-1.28689,0.98558,0.732092,2,7,0,1.34692,0.776317
-1.27195,0.990805,0.732092,2,7,0,1.36469,1.1993
-1.32688,0.995122,0.732092,2,3,0,1.32704,1.39289
-1.26918,0.81315,0.732092,2,3,0,2.10186,1.18556
-1.73222,0.788369,0.732092,2,7,0,2.3808,0.357693
-1.78328,0.480693,0.732092,2,3,0,3.08284,2.22751
