# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code_5_model
# start_datetime = 2023-03-23 10:50:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = /root/data_analytics/samples/code_5-20230323105056_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-1.25906,1,0.884021,1,1,0,1.26865,1.12524
-1.33685,0.972968,0.884021,1,1,0,1.3369,1.42046
-1.33685,0.168804,0.884021,3,7,0,7.87868,1.42046
-5.2422,0.358786,0.884021,2,7,0,5.98163,0.0153224
-5.61846,0.998528,0.884021,1,1,0,5.65672,0.0112941
-5.32012,1,0.884021,1,1,0,5.67598,0.0143829
-3.60319,0.666667,0.884021,1,3,0,5.68579,0.0594196
-3.53878,1,0.884021,2,3,0,3.73107,0.0627719
-3.64277,0.99567,0.884021,2,3,0,4.24811,0.0574546
-3.95432,0.995371,0.884021,1,1,0,3.99966,0.0441894
-4.30171,0.996063,0.884021,1,1,0,4.34097,0.0330984
-2.16005,0.855344,0.884021,2,7,0,5.15213,0.221727
-2.16574,0.999637,0.884021,1,1,0,2.27257,0.220435
-1.64613,0.996623,0.884021,2,3,0,2.31834,0.399593
-1.29181,1,0.884021,1,3,0,1.62426,0.763158
-2.53876,0.748945,0.884021,1,3,0,3.21596,0.152876
-2.99295,0.982846,0.884021,1,1,0,2.99879,0.100919
-2.89249,1,0.884021,2,3,0,3.08963,0.110406
-2.24887,0.774779,0.884021,1,3,0,2.86562,0.202606
-1.2977,0.354063,0.884021,2,3,0,2.83609,1.30225
-3.21336,0.296649,0.884021,1,1,0,3.40267,3.9425
-3.21336,2.08435e-06,0.884021,1,1,0,7.00843,3.9425
-3.21336,0.685254,0.884021,2,7,0,3.86977,3.9425
-1.27359,1,0.884021,1,1,0,2.19266,1.20706
-1.8832,0.758911,0.884021,1,1,0,1.89052,2.36905
-1.44775,0.991212,0.884021,2,3,0,1.99621,0.537648
-1.57189,0.994108,0.884021,2,3,0,1.5807,0.442742
-1.56875,0.983876,0.884021,2,3,0,2.66415,0.444747
-1.56703,0.991482,0.884021,2,3,0,2.64328,0.445851
-2.36963,0.913562,0.884021,1,3,0,2.67691,2.99147
-1.45857,1,0.884021,1,1,0,1.96716,1.69388
-1.88903,0.780997,0.884021,1,1,0,2.00174,2.37711
-1.25001,1,0.884021,1,3,0,1.65728,0.996146
-1.333,0.979886,0.884021,1,3,0,1.35431,0.678435
-1.27234,0.928646,0.884021,2,3,0,1.91549,1.20118
-1.25209,1,0.884021,1,3,0,1.26595,1.05891
-1.52678,0.905135,0.884021,2,3,0,1.69145,0.473215
-1.84629,0.935403,0.884021,1,3,0,2.2172,2.31754
-2.38904,0.595763,0.884021,2,3,0,2.8278,3.01474
-1.78864,0.503385,0.884021,1,3,0,3.57311,0.333852
-2.52859,0.786322,0.884021,1,3,0,2.57197,0.154352
-2.57292,0.998066,0.884021,1,1,0,2.6826,0.148035
-1.26322,0.335749,0.884021,2,3,0,3.35104,1.15255
-1.26322,0.685315,0.884021,1,3,0,2.56649,1.15255
-2.64459,0.489033,0.884021,1,1,0,2.68702,3.31376
-1.68653,1,0.884021,1,1,0,2.32909,2.08306
-2.36665,0.125143,0.884021,2,3,0,4.47432,0.180324
-2.33704,1,0.884021,1,1,0,2.47193,0.18563
-1.41644,1,0.884021,1,3,0,2.43004,0.568639
-1.36972,1,0.884021,2,3,0,1.42164,0.623722
-1.43702,0.969633,0.884021,1,3,0,1.63022,1.651
-1.55727,0.940893,0.884021,1,1,0,1.63459,1.87377
-1.56134,0.669259,0.884021,2,3,0,2.22765,0.449536
-2.26573,0.814394,0.884021,2,3,0,2.44004,2.86524
-2.26573,0.00073867,0.884021,1,1,0,4.60398,2.86524
-1.32882,1,0.884021,1,1,0,1.81454,1.39836
-1.88312,0.754595,0.884021,1,1,0,1.92066,2.36894
-1.33147,1,0.884021,2,3,0,1.64091,1.40574
-1.33147,0.146481,0.884021,1,1,0,2.44527,1.40574
-1.33147,0.932714,0.884021,1,1,0,1.44223,1.40574
-1.33147,0.813869,0.884021,1,1,0,1.57651,1.40574
-1.44136,0.953026,0.884021,1,1,0,1.46635,1.65976
-1.35149,1,0.884021,1,1,0,1.4355,1.45881
-1.29006,0.981578,0.884021,1,3,0,1.42961,0.767737
-2.33912,0.822458,0.884021,1,3,0,2.36506,2.95469
-1.59631,0.936204,0.884021,2,3,0,2.37961,0.427692
-1.8552,0.971943,0.884021,1,1,0,1.85809,0.308666
-2.26886,0.924045,0.884021,1,3,0,2.98474,2.86907
-2.26886,0.102893,0.884021,1,1,0,3.73703,2.86907
-1.35114,0.981706,0.884021,1,3,0,2.24178,0.649764
-1.26879,1,0.884021,2,3,0,1.32732,1.18355
-1.26879,0.000906572,0.884021,1,1,0,3.55738,1.18355
-3.90852,0.172324,0.884021,1,1,0,4.20945,4.66742
-1.25423,0.81712,0.884021,2,3,0,2.4853,1.08454
-1.31954,0.97853,0.884021,1,3,0,1.35684,0.702442
-2.08226,0.898518,0.884021,1,3,0,2.29949,0.240413
-1.25466,0.981196,0.884021,1,3,0,2.40694,1.08883
-1.25466,0.210502,0.884021,1,1,0,2.44164,1.08883
-1.25004,0.999964,0.884021,1,3,0,1.25427,0.992239
-1.42069,0.969592,0.884021,2,3,0,1.4436,0.56419
-2.3983,0.9027,0.884021,1,3,0,2.5389,3.02582
-2.60198,0.515651,0.884021,2,3,0,3.42312,3.26478
-1.92096,1,0.884021,2,3,0,2.23569,0.2864
-1.26971,0.944442,0.884021,1,3,0,2.00284,0.832764
-1.2504,0.96961,0.884021,2,3,0,1.45898,0.975056
-2.12131,0.75914,0.884021,1,3,0,2.65903,0.230786
-1.57468,0.915027,0.884021,1,3,0,2.08418,0.440976
-1.27739,1,0.884021,1,3,0,1.55363,0.804997
-1.39764,0.982577,0.884021,1,3,0,1.40067,0.589307
-1.58317,0.954168,0.884021,1,3,0,1.81182,1.91763
-1.43756,1,0.884021,1,1,0,1.58706,1.65209
-3.21108,0.271087,0.884021,1,1,0,3.58265,3.94006
-1.30998,1,0.884021,1,3,0,2.58828,0.721341
-1.27598,0.987676,0.884021,2,3,0,1.52173,0.80972
-1.26538,1,0.884021,1,1,0,1.27537,0.851236
-1.38078,0.981336,0.884021,1,3,0,1.38716,0.60949
-2.53436,0.848506,0.884021,1,3,0,2.96303,0.153513
-1.30236,0.989657,0.884021,1,3,0,2.90572,0.737777
-1.43598,0.978782,0.884021,2,3,0,1.6672,1.64888
-1.27075,1,0.884021,2,3,0,1.37313,1.19345
-3.48641,0.250589,0.884021,1,1,0,3.68151,4.23174
-1.33435,1,0.884021,1,1,0,2.80218,0.676165
-1.33435,0.821703,0.884021,1,3,0,2.59051,0.676165
-1.29912,1,0.884021,1,1,0,1.33144,0.745209
-1.30097,0.991011,0.884021,1,3,0,1.38149,1.31339
-1.44604,0.973927,0.884021,2,3,0,1.45769,1.66914
-1.44604,0.410105,0.884021,1,3,0,3.54657,1.66914
-1.71749,0.863413,0.884021,1,1,0,1.80791,2.13022
-1.44326,0.84658,0.884021,1,3,0,2.10334,0.541857
-3.48165,0.824362,0.884021,2,7,0,3.48166,0.0659136
-1.68431,0.993923,0.884021,1,3,0,4.09367,0.380085
-1.89851,0.978963,0.884021,1,1,0,1.9107,0.293738
-1.66248,0.47316,0.884021,2,3,0,2.62977,2.04575
-3.84976,0.233096,0.884021,2,3,0,4.72435,4.60749
-3.3854,0.364254,0.884021,2,3,0,5.37071,4.12551
-3.3854,0.00571929,0.884021,1,1,0,6.4185,4.12551
-2.68959,1,0.884021,1,1,0,4.02266,3.36515
-1.47583,1,0.884021,1,1,0,2.11513,1.72711
-1.47583,0.00901048,0.884021,1,1,0,3.15863,1.72711
-1.47583,0.335599,0.884021,1,3,0,4.0274,1.72711
-1.34244,1,0.884021,2,3,0,1.42978,0.663049
-1.44624,0.993921,0.884021,2,3,0,1.44813,0.539054
-1.2915,0.986697,0.884021,2,3,0,1.58784,1.28029
-1.45937,0.932681,0.884021,1,1,0,1.46726,1.69544
-1.45937,0.736085,0.884021,1,1,0,1.79724,1.69544
-1.28336,1,0.884021,1,1,0,1.39263,1.24914
-1.861,0.868922,0.884021,2,3,0,1.87251,2.33817
-1.71296,0.56734,0.884021,2,3,0,3.39765,0.366435
-1.25023,0.981292,0.884021,2,3,0,1.97519,1.01928
-1.45543,0.92905,0.884021,2,3,0,1.61636,0.530603
-1.33389,1,0.884021,1,1,0,1.43401,0.676937
-2.55008,0.823923,0.884021,1,3,0,2.59301,3.20467
-1.35643,1,0.884021,1,1,0,1.95377,1.47126
-1.55478,0.833512,0.884021,1,3,0,1.95567,0.453864
-1.37931,1,0.884021,2,3,0,1.52693,0.611332
-1.43738,0.983549,0.884021,2,3,0,1.59855,0.547483
-1.38618,1,0.884021,2,3,0,1.44357,0.602842
-1.25085,0.989585,0.884021,1,3,0,1.39786,1.03735
-1.68386,0.846642,0.884021,2,3,0,1.90942,0.380303
-1.83597,0.99489,0.884021,2,3,0,1.85957,0.315648
-1.54017,0.994054,0.884021,2,3,0,2.01468,0.463773
-2.06402,0.954566,0.884021,2,3,0,2.24036,0.245091
-1.30406,0.402613,0.884021,2,3,0,2.52104,1.32361
-1.57165,0.942573,0.884021,2,3,0,1.58518,1.89825
-1.39925,0.891689,0.884021,1,3,0,1.87199,0.587469
-1.60249,0.989837,0.884021,2,3,0,1.60252,0.424021
-1.36599,0.972406,0.884021,1,3,0,1.87962,1.49474
-1.25036,1,0.884021,1,3,0,1.34232,0.976353
-1.68758,0.900962,0.884021,1,3,0,1.69703,2.08467
-3.22183,0.277813,0.884021,1,1,0,3.83554,3.95158
-1.25004,1,0.884021,1,1,0,2.26671,1.00829
-1.2774,0.992806,0.884021,1,3,0,1.28426,0.804968
-1.26071,1,0.884021,2,3,0,1.27379,0.874738
-1.26186,0.994156,0.884021,2,3,0,1.30054,1.14418
-1.43318,0.937906,0.884021,1,1,0,1.43323,1.64318
-1.43318,0.110594,0.884021,2,3,0,4.3421,1.64318
-1.43318,0.342524,0.884021,2,3,0,2.32199,1.64318
-1.45481,0.867432,0.884021,1,3,0,1.85373,0.531166
-2.84236,0.858838,0.884021,1,3,0,3.3998,0.115513
-3.56635,0.825196,0.884021,1,3,0,3.57087,0.0613127
-3.71639,0.997497,0.884021,1,1,0,3.81136,0.0539806
-1.25763,0.980805,0.884021,1,3,0,5.70903,0.893534
-1.31196,0.992405,0.884021,2,3,0,1.32983,1.34872
-1.26761,1,0.884021,2,3,0,1.30194,0.841398
-1.29104,0.994531,0.884021,1,1,0,1.29193,0.765163
-1.27431,1,0.884021,1,1,0,1.29,0.815524
-1.27258,0.99359,0.884021,2,3,0,1.32628,1.20229
-1.34877,0.987182,0.884021,2,3,0,1.34903,0.653302
-1.33112,0.941716,0.884021,2,3,0,1.88341,0.681627
-1.33112,0.249619,0.884021,1,1,0,3.20076,0.681627
-1.40124,0.987094,0.884021,1,1,0,1.40534,0.585209
-1.25257,0.966159,0.884021,2,3,0,1.55984,0.937287
-1.25257,0.881906,0.884021,1,3,0,1.63469,0.937287
-1.32857,0.980564,0.884021,1,3,0,1.3442,1.39766
-1.25774,0.997351,0.884021,1,3,0,1.33849,0.892816
-1.29099,0.996223,0.884021,2,3,0,1.29589,1.27841
-1.33567,0.982872,0.884021,1,1,0,1.34595,1.41726
-1.61319,0.877022,0.884021,1,1,0,1.64197,1.96713
-1.90492,0.833083,0.884021,1,1,0,2.10588,2.39898
-1.95757,0.963669,0.884021,1,1,0,2.32125,2.47046
-1.50907,1,0.884021,1,1,0,1.83693,1.7888
-1.49035,1,0.884021,1,1,0,1.60241,1.75441
-2.13802,0.509303,0.884021,1,3,0,3.52208,0.226821
-1.68939,0.8832,0.884021,1,3,0,2.09814,0.377607
-1.45904,1,0.884021,1,1,0,1.6584,0.527357
-1.36231,1,0.884021,1,1,0,1.44686,0.63376
-1.69189,0.945612,0.884021,1,3,0,1.86384,2.0913
-1.26884,1,0.884021,1,3,0,1.63454,0.836259
-1.65159,0.937956,0.884021,1,3,0,1.73704,0.396703
-1.54806,1,0.884021,1,1,0,1.66121,0.458374
-2.51531,0.907983,0.884021,1,3,0,2.76719,3.16412
-1.71311,0.858396,0.884021,2,3,0,2.92314,0.366367
-2.98043,0.963238,0.884021,1,3,0,3.29271,0.10205
-3.31404,0.991292,0.884021,1,1,0,3.34539,0.0761474
-3.12373,1,0.884021,1,1,0,3.38254,0.0898971
-2.21348,0.703096,0.884021,1,3,0,3.13436,0.209964
-2.16154,1,0.884021,1,1,0,2.29824,0.221387
-1.77746,0.371984,0.884021,2,3,0,3.16451,2.21904
-1.44686,0.841362,0.884021,1,3,0,2.16201,0.538478
-1.29327,0.998566,0.884021,1,3,0,1.41938,0.759437
-1.29758,0.999062,0.884021,1,1,0,1.30687,0.748859
-1.38484,0.918758,0.884021,2,3,0,1.89412,0.604469
-1.43552,0.997186,0.884021,2,3,0,1.45018,0.549289
-1.56032,0.981869,0.884021,1,1,0,1.56793,0.450206
-2.20422,0.89545,0.884021,1,3,0,2.25237,0.211945
-1.25096,0.437922,0.884021,2,3,0,2.58051,1.03969
-1.25337,0.999738,0.884021,2,3,0,1.25342,1.07524
-1.41046,0.950182,0.884021,1,3,0,1.4888,0.575027
-4.25483,0.422851,0.884021,1,1,0,4.26756,5.01662
-1.28304,1,0.884021,1,1,0,2.9009,0.787341
-1.72609,0.939201,0.884021,1,3,0,1.81796,0.360438
-1.95413,0.97883,0.884021,1,1,0,1.9665,0.276021
-1.59775,0.42374,0.884021,2,3,0,2.66912,1.94183
-1.93165,0.822449,0.884021,2,3,0,2.12805,2.43546
-1.93165,1.18839e-17,0.884021,1,1,0,6.03873,2.43546
-1.93165,0.0164568,0.884021,1,1,0,3.60263,2.43546
-1.2841,1,0.884021,1,1,0,1.63994,1.25212
-1.40457,0.953173,0.884021,1,1,0,1.41022,1.58293
-1.75449,0.714259,0.884021,1,3,0,2.45579,0.347977
-1.43667,0.965229,0.884021,1,3,0,1.71361,0.548179
-1.39529,0.969262,0.884021,2,3,0,2.07746,0.59203
-2.5599,0.864555,0.884021,1,3,0,2.98178,0.149859
-1.28651,0.986773,0.884021,1,3,0,2.99109,0.777369
-1.31436,0.993991,0.884021,1,1,0,1.31773,0.712459
-1.42126,0.993302,0.884021,2,3,0,1.42143,0.563601
-1.44473,0.998755,0.884021,2,3,0,1.47175,0.540473
-1.81118,0.952133,0.884021,2,3,0,1.84004,2.26772
-1.31701,1,0.884021,1,1,0,1.59641,1.36411
-1.31512,1,0.884021,1,1,0,1.33925,1.35841
-1.47738,0.88886,0.884021,1,3,0,1.73849,0.511504
-2.51451,0.321762,0.884021,2,3,0,8.14167,0.156424
-1.63605,0.983011,0.884021,2,3,0,3.2132,0.405018
-2.39416,0.864858,0.884021,1,3,0,2.46424,0.175561
-2.18653,1,0.884021,1,1,0,2.42168,0.215795
-3.28094,0.668664,0.884021,1,3,0,3.40602,0.0783641
-1.28282,0.333386,0.884021,2,3,0,4.47977,0.787995
-1.32331,0.997087,0.884021,2,3,0,1.32471,0.695454
-1.44446,0.977901,0.884021,1,1,0,1.44456,0.540729
-1.36282,0.934399,0.884021,2,3,0,2.03052,0.633051
-1.69494,0.958418,0.884021,2,3,0,1.8224,0.374926
-1.42755,0.968332,0.884021,1,3,0,1.65752,0.557193
-1.65092,0.948244,0.884021,1,3,0,1.9148,2.02758
-1.7329,0.951756,0.884021,1,1,0,1.93152,2.15334
-1.27952,1,0.884021,1,1,0,1.53869,1.23334
-1.27965,0.999984,0.884021,2,3,0,1.28946,1.2339
-1.48964,0.917761,0.884021,1,1,0,1.49343,1.7531
-1.25271,1,0.884021,1,3,0,1.40768,1.06726
-1.78484,0.814145,0.884021,2,3,0,2.19737,0.335378
-3.18465,0.962679,0.884021,1,3,0,3.56809,0.0852216
-3.75453,0.988178,0.884021,1,1,0,3.75638,0.0522687
-3.70838,0.997274,0.884021,2,3,0,4.39385,0.0543476
-4.13805,0.998046,0.884021,2,3,0,4.15871,0.0379105
-3.73572,1,0.884021,2,3,0,4.15847,0.0531056
-3.00651,0.903576,0.884021,1,3,0,3.72202,0.0997094
-2.72584,1,0.884021,1,1,0,3.03559,0.12845
-2.53167,1,0.884021,1,1,0,2.77414,0.153904
-2.20914,1,0.884021,1,1,0,2.53057,0.210888
-1.6062,0.90199,0.884021,1,3,0,2.17717,0.421847
-1.42455,1,0.884021,1,1,0,1.58098,0.560232
-1.3976,1,0.884021,1,1,0,1.44243,0.589359
-1.47659,0.987406,0.884021,1,1,0,1.4874,0.512169
-2.53101,0.95679,0.884021,1,3,0,2.80626,0.153998
-1.50203,1,0.884021,1,3,0,2.64673,0.491663
-1.76532,0.967391,0.884021,1,1,0,1.76554,0.343401
-2.61184,0.792946,0.884021,2,3,0,2.65578,3.27614
-1.29303,1,0.884021,1,3,0,2.23948,0.760051
-1.89021,0.912317,0.884021,1,3,0,2.04512,0.296518
-1.42902,0.997326,0.884021,2,3,0,1.96446,0.555716
-3.49223,0.702627,0.884021,1,3,0,4.87973,0.0653192
-1.38751,0.985969,0.884021,1,3,0,4.63573,0.601227
-1.2605,1,0.884021,2,3,0,1.35505,1.13527
-1.39806,0.9509,0.884021,1,1,0,1.39808,1.56869
-1.37535,1,0.884021,1,1,0,1.43502,1.51705
-1.33784,1,0.884021,1,1,0,1.38926,1.42312
-1.33784,0.408143,0.884021,2,3,0,2.18945,1.42312
-1.50948,0.924792,0.884021,1,1,0,1.53733,1.78955
-1.50948,0.0957347,0.884021,1,1,0,2.67829,1.78955
-1.50948,0.430079,0.884021,2,3,0,2.23429,1.78955
-1.67733,0.911142,0.884021,1,1,0,1.79799,2.06886
-1.52599,0.780073,0.884021,1,3,0,2.26695,0.473783
-2.17923,0.919806,0.884021,1,3,0,2.23711,0.217409
-3.40321,0.915456,0.884021,2,3,0,4.27769,0.0705058
-2.41046,0.684209,0.884021,1,3,0,3.43236,0.17281
-1.5346,0.66296,0.884021,2,3,0,3.59733,0.467654
-1.84211,0.91864,0.884021,1,3,0,1.84211,0.313395
-1.9536,0.990511,0.884021,1,1,0,1.99961,0.27618
-2.97635,0.715347,0.884021,1,3,0,3.09775,0.102421
-1.73994,1,0.884021,1,3,0,3.14943,0.354279
-1.92407,0.982905,0.884021,1,1,0,1.94496,0.285403
-1.93336,0.999239,0.884021,1,1,0,2.02168,0.282455
-1.48739,0.950777,0.884021,1,3,0,1.89177,0.503252
-1.70921,0.971531,0.884021,1,1,0,1.7107,0.368175
-1.36079,0.673346,0.884021,2,3,0,2.03268,1.48208
-1.36079,0.881838,0.884021,1,1,0,1.5342,1.48208
-1.68081,0.562048,0.884021,2,3,0,2.22122,0.381805
-1.25015,0.946262,0.884021,1,3,0,1.74497,0.984625
-1.29278,0.951026,0.884021,2,3,0,1.48371,1.28492
-1.28676,1,0.884021,1,1,0,1.30225,1.2625
-1.52126,0.953892,0.884021,2,3,0,1.52752,1.81075
-1.50863,1,0.884021,1,1,0,1.627,1.78801
-2.25794,0.615669,0.884021,1,1,0,2.45495,2.85565
-4.86388,0.0777047,0.884021,3,7,0,5.92928,0.0208531
-3.74564,0.900925,0.884021,1,3,0,4.92053,0.0526625
-4.82579,0.961996,0.884021,1,3,0,4.88481,0.0215125
-3.56931,0.999893,0.884021,2,3,0,5.00734,0.061158
-4.20041,0.990671,0.884021,1,1,0,4.2008,0.0359965
-3.79728,1,0.884021,1,1,0,4.2214,0.0504181
-1.74802,1,0.884021,2,3,0,3.65491,0.350758
-2.04705,0.973573,0.884021,1,1,0,2.05172,0.249553
-1.3124,0.982803,0.884021,1,3,0,2.11566,0.716391
-1.72169,0.967986,0.884021,1,3,0,1.77479,0.362429
-1.98577,0.975652,0.884021,1,1,0,1.99311,0.266596
-2.06384,0.994238,0.884021,1,1,0,2.13089,0.245137
-1.87667,1,0.884021,1,1,0,2.07758,0.301132
-1.87747,0.999931,0.884021,1,1,0,1.96528,0.300858
-1.26465,0.983425,0.884021,1,3,0,2.1203,1.16102
-1.25524,1,0.884021,2,3,0,1.26223,1.09439
-1.26123,0.998076,0.884021,1,1,0,1.26209,1.14009
-1.26123,0.282154,0.884021,2,3,0,2.59802,1.14009
-1.42791,0.939859,0.884021,1,1,0,1.42793,1.63235
-4.46992,0.0699275,0.884021,1,1,0,5.3544,5.23043
-1.41903,1,0.884021,1,1,0,3.52592,0.565913
-1.54952,0.980551,0.884021,1,1,0,1.55498,0.457383
-2.49661,0.908657,0.884021,1,3,0,2.75434,3.14221
-2.49661,0.472329,0.884021,1,3,0,3.08433,3.14221
-2.57764,0.928101,0.884021,1,1,0,3.43947,3.23665
-2.69959,0.890108,0.884021,1,1,0,3.65691,3.37652
-1.25271,1,0.884021,1,1,0,2.0932,0.935566
-2.82276,0.504943,0.884021,1,1,0,2.83173,3.51534
-1.71987,1,0.884021,1,1,0,2.44049,2.1338
-1.45378,1,0.884021,1,1,0,1.66974,1.68449
-1.45378,0.277756,0.884021,2,3,0,2.48112,1.68449
-1.58707,0.959764,0.884021,2,3,0,1.67393,1.92413
-2.00543,0.766554,0.884021,1,1,0,2.20716,2.53424
-1.69247,0.962491,0.884021,2,3,0,2.05846,2.09218
-1.41784,0.89454,0.884021,2,3,0,2.12071,0.567165
-5.29028,0.331027,0.884021,2,3,0,5.44824,6.02876
-1.54779,1,0.884021,1,1,0,4.32052,0.458555
-1.25966,0.993357,0.884021,1,3,0,1.54142,0.880776
-1.25118,1,0.884021,2,3,0,1.25786,1.04408
-2.9372,0.428403,0.884021,1,1,0,2.97854,3.64241
-1.26989,1,0.884021,2,3,0,2.08679,1.18915
-1.26989,0.00107181,0.884021,1,1,0,3.53024,1.18915
-1.25013,0.89825,0.884021,2,3,0,1.58642,1.01463
-1.26154,0.967856,0.884021,2,3,0,1.40801,0.870216
-1.30778,0.99508,0.884021,2,3,0,1.31492,1.33562
-1.26505,1,0.884021,2,3,0,1.2991,0.85276
-1.27289,0.998104,0.884021,1,1,0,1.27519,0.820649
-1.28262,0.994236,0.884021,1,3,0,1.32372,1.24617
-1.36813,0.986257,0.884021,2,3,0,1.37391,1.4999
-1.53137,0.925437,0.884021,1,1,0,1.5739,1.82871
-1.3481,0.882102,0.884021,2,3,0,1.92599,0.654318
-1.38471,0.986387,0.884021,2,3,0,1.52015,0.604632
-1.53817,0.975885,0.884021,1,1,0,1.53935,0.465156
-2.83971,0.951377,0.884021,1,3,0,3.25877,0.11579
-1.66154,1,0.884021,2,3,0,2.82082,0.391523
-1.34641,0.744751,0.884021,2,3,0,1.94183,1.44576
-1.34641,0.650694,0.884021,1,1,0,1.76375,1.44576
-1.37831,0.995477,0.884021,2,3,0,1.4121,1.52396
-1.34286,1,0.884021,2,3,0,1.39526,1.4365
-2.39734,0.178923,0.884021,2,3,0,3.8328,0.17502
-1.25065,0.383299,0.884021,2,3,0,2.86812,0.968065
-1.25066,0.997886,0.884021,2,3,0,1.26302,0.967803
-1.25066,0.00182861,0.884021,1,1,0,3.70227,0.967803
-1.25182,0.99937,0.884021,2,3,0,1.25471,0.947047
-1.51208,0.942241,0.884021,1,3,0,1.58748,0.484009
-2.04632,0.925276,0.884021,1,3,0,2.35852,2.5879
-2.13243,0.176443,0.884021,2,3,0,4.26029,0.228137
-1.62731,0.970831,0.884021,2,3,0,2.94377,0.409828
-1.25069,0.933425,0.884021,2,3,0,1.76734,0.967196
-2.73755,0.517227,0.884021,1,1,0,2.74732,3.41955
-1.5171,1,0.884021,1,1,0,2.1764,1.8033
-1.28632,1,0.884021,1,1,0,1.42623,1.2608
-1.41968,0.912348,0.884021,2,3,0,1.64092,0.565245
-1.27893,1,0.884021,1,3,0,1.39486,0.8
-1.25888,1,0.884021,1,1,0,1.27409,0.885498
-1.25888,2.51851e-07,0.884021,1,1,0,4.78694,0.885498
-2.72017,0.650346,0.884021,1,3,0,3.81523,0.129119
-3.05035,0.989116,0.884021,1,1,0,3.07768,0.0959074
